lakeid,lakename,year4,daynum,sampledate,depth,depth_id,tpc,tpn,DIC_mg,DIC_uM,air_pco2,water_pco2,doc,absorbance
L,Paul Lake,2010,180,6/29/10,3.1,5,NA,NA,1.575218175,131.2681813,NA,NA,NA,NA
L,Paul Lake,2010,180,6/29/10,5.3,6,NA,NA,2.667864347,222.3220289,NA,NA,NA,NA
L,Paul Lake,2010,180,6/29/10,Hypolimnion,7,1.98,0.28,8.54225573,711.8546442,NA,NA,5.1,0.345
Ward,Ward Lake,2010,181,6/30/10,Metalimnion,-2,2.18,0.29,NA,NA,NA,NA,6.46,0.081
Ward,Ward Lake,2010,181,6/30/10,PML,-1,NA,0.1,NA,NA,NA,NA,9.04,0.144
Ward,Ward Lake,2010,181,6/30/10,0,1,NA,NA,20.53194006,1710.995005,371.4837425,902.9033579,NA,NA
Ward,Ward Lake,2010,181,6/30/10,0.45,2,NA,NA,20.49810084,1708.17507,NA,NA,NA,NA
Ward,Ward Lake,2010,181,6/30/10,0.95,3,NA,NA,20.70669159,1725.557633,NA,NA,NA,NA
Ward,Ward Lake,2010,181,6/30/10,1.6,4,NA,NA,21.22476774,1768.730645,NA,NA,NA,NA
Ward,Ward Lake,2010,181,6/30/10,2.4,5,NA,NA,23.07892745,1923.243954,NA,NA,NA,NA
Ward,Ward Lake,2010,181,6/30/10,3.8,6,NA,NA,31.67844048,2639.87004,NA,NA,NA,NA
Ward,Ward Lake,2010,181,6/30/10,Hypolimnion,7,5.1,0.72,44.12833279,3677.361066,NA,NA,6.75,0.622
R,Peter Lake,2010,186,7/5/10,Metalimnion,-2,NA,NA,NA,NA,NA,NA,5.23,0.059
R,Peter Lake,2010,186,7/5/10,PML,-1,NA,NA,NA,NA,NA,NA,5.58,0.059
R,Peter Lake,2010,186,7/5/10,0,1,NA,NA,1.48191838,123.4931983,391.8567421,532.3794711,NA,NA
R,Peter Lake,2010,186,7/5/10,0.9,2,NA,NA,1.503260876,125.2717396,NA,NA,NA,NA
R,Peter Lake,2010,186,7/5/10,1.9,3,NA,NA,1.505438876,125.4532397,NA,NA,NA,NA
R,Peter Lake,2010,186,7/5/10,3.5,4,NA,NA,1.547223421,128.9352851,NA,NA,NA,NA
R,Peter Lake,2010,186,7/5/10,4.6,5,NA,NA,2.4858073,207.1506084,NA,NA,NA,NA
R,Peter Lake,2010,186,7/5/10,7.2,6,NA,NA,4.899134605,408.2612171,NA,NA,NA,NA
R,Peter Lake,2010,186,7/5/10,Hypolimnion,7,NA,NA,8.822162501,735.1802084,NA,NA,5.84,0.236
L,Paul Lake,2010,187,7/6/10,Metalimnion,-2,0.46,0.07,NA,NA,NA,NA,4.1,0.058
L,Paul Lake,2010,187,7/6/10,PML,-1,0.21,0.04,NA,NA,NA,NA,4.69,0.062
L,Paul Lake,2010,187,7/6/10,0,1,NA,NA,1.452881927,121.073494,383.9094707,1145.629939,NA,NA
L,Paul Lake,2010,187,7/6/10,0.65,2,NA,NA,1.336708659,111.3923882,NA,NA,NA,NA
L,Paul Lake,2010,187,7/6/10,1.3,3,NA,NA,1.370575939,114.2146616,NA,NA,NA,NA
L,Paul Lake,2010,187,7/6/10,2.7,4,NA,NA,1.560953764,130.0794803,NA,NA,NA,NA
L,Paul Lake,2010,187,7/6/10,3.8,5,NA,NA,1.640907071,136.7422559,NA,NA,NA,NA
L,Paul Lake,2010,187,7/6/10,5.9,6,NA,NA,4.489925936,374.1604947,NA,NA,NA,NA
L,Paul Lake,2010,187,7/6/10,Hypolimnion,7,2.28,0.33,8.895694502,741.3078752,NA,NA,5.22,0.352
Ward,Ward Lake,2010,188,7/7/10,Metalimnion,-2,1.03,0.13,NA,NA,NA,NA,8.38,0.102
Ward,Ward Lake,2010,188,7/7/10,PML,-1,0.67,0.1,NA,NA,NA,NA,9.13,0.114
Ward,Ward Lake,2010,188,7/7/10,0,1,NA,NA,19.36169277,1613.474398,365.9936046,745.9773738,NA,NA
Ward,Ward Lake,2010,188,7/7/10,0.5,2,NA,NA,19.26558921,1605.465767,NA,NA,NA,NA
Ward,Ward Lake,2010,188,7/7/10,1.1,3,NA,NA,19.4577958,1621.482983,NA,NA,NA,NA
Ward,Ward Lake,2010,188,7/7/10,1.9,4,NA,NA,20.01562112,1667.968426,NA,NA,NA,NA
Ward,Ward Lake,2010,188,7/7/10,2.6,5,NA,NA,21.70078799,1808.398999,NA,NA,NA,NA
Ward,Ward Lake,2010,188,7/7/10,4.2,6,NA,NA,28.70325695,2391.938079,NA,NA,NA,NA
Ward,Ward Lake,2010,188,7/7/10,Hypolimnion,7,4.19,0.65,41.41266401,3451.055334,NA,NA,7.04,0.611
R,Peter Lake,2010,193,7/12/10,Metalimnion,-2,NA,NA,NA,NA,NA,NA,5.29,0.051
R,Peter Lake,2010,193,7/12/10,PML,-1,NA,NA,NA,NA,NA,NA,5.86,0.056
R,Peter Lake,2010,193,7/12/10,0,1,NA,NA,1.648973995,137.4144996,382.0438736,793.77439,NA,NA
R,Peter Lake,2010,193,7/12/10,0.9,2,NA,NA,1.600298979,133.3582482,NA,NA,NA,NA
R,Peter Lake,2010,193,7/12/10,1.7,3,NA,NA,1.636354656,136.362888,NA,NA,NA,NA
R,Peter Lake,2010,193,7/12/10,3,4,NA,NA,1.496083327,124.6736106,NA,NA,NA,NA
R,Peter Lake,2010,193,7/12/10,4,5,NA,NA,1.637074783,136.4228986,NA,NA,NA,NA
R,Peter Lake,2010,193,7/12/10,6.3,6,NA,NA,4.850312432,404.1927027,NA,NA,NA,NA
R,Peter Lake,2010,193,7/12/10,Hypolimnion,7,NA,NA,9.403593378,783.6327815,NA,NA,6.11,0.203
L,Paul Lake,2010,194,7/13/10,Metalimnion,-2,0.27,0.04,NA,NA,NA,NA,4.51,0.051
L,Paul Lake,2010,194,7/13/10,PML,-1,0.28,0.04,NA,NA,NA,NA,4.85,0.059
L,Paul Lake,2010,194,7/13/10,0,1,NA,NA,1.468851986,122.4043321,358.2361003,1239.026369,NA,NA
L,Paul Lake,2010,194,7/13/10,0.8,2,NA,NA,1.460594358,121.7161965,NA,NA,NA,NA
L,Paul Lake,2010,194,7/13/10,1.6,3,NA,NA,1.373390306,114.4491922,NA,NA,NA,NA
L,Paul Lake,2010,194,7/13/10,2.9,4,NA,NA,1.475301664,122.9418054,NA,NA,NA,NA
L,Paul Lake,2010,194,7/13/10,4,5,NA,NA,1.757196807,146.4330672,NA,NA,NA,NA
L,Paul Lake,2010,194,7/13/10,6,6,NA,NA,3.892479825,324.3733188,NA,NA,NA,NA
L,Paul Lake,2010,194,7/13/10,Hypolimnion,7,2.05,0.31,9.790637243,815.8864369,NA,NA,5.5,0.395
Ward,Ward Lake,2010,195,7/14/10,Metalimnion,-2,0.52,0.1,NA,NA,NA,NA,8.92,0.108
Ward,Ward Lake,2010,195,7/14/10,PML,-1,0.71,0.09,NA,NA,NA,NA,15.09,0.11
Ward,Ward Lake,2010,195,7/14/10,0,1,NA,NA,19.53549703,1627.958086,356.210073,795.1000355,NA,NA
Ward,Ward Lake,2010,195,7/14/10,0.55,2,NA,NA,20.02328686,1668.607238,NA,NA,NA,NA
Ward,Ward Lake,2010,195,7/14/10,1.2,3,NA,NA,19.64962954,1637.469128,NA,NA,NA,NA
Ward,Ward Lake,2010,195,7/14/10,2.2,4,NA,NA,22.36951423,1864.126186,NA,NA,NA,NA
Ward,Ward Lake,2010,195,7/14/10,3,5,NA,NA,24.33915763,2028.263136,NA,NA,NA,NA
Ward,Ward Lake,2010,195,7/14/10,4.4,6,NA,NA,36.15093889,3012.578241,NA,NA,NA,NA
Ward,Ward Lake,2010,195,7/14/10,5.5,7,NA,NA,41.16428899,3430.357415,NA,NA,NA,NA
Ward,Ward Lake,2010,195,7/14/10,Hypolimnion,7,5.67,1.15,NA,NA,NA,NA,6.01,0.277
R,Peter Lake,2010,200,7/19/10,Metalimnion,-2,NA,NA,NA,NA,NA,NA,5.06,0.053
R,Peter Lake,2010,200,7/19/10,PML,-1,NA,NA,NA,NA,NA,NA,5.68,0.064
R,Peter Lake,2010,200,7/19/10,0,1,NA,NA,1.571804257,130.9836881,372.2902409,862.5848681,NA,NA
R,Peter Lake,2010,200,7/19/10,0.75,2,NA,NA,1.57698739,131.4156158,NA,NA,NA,NA
R,Peter Lake,2010,200,7/19/10,1.6,3,NA,NA,1.608872141,134.0726784,NA,NA,NA,NA
R,Peter Lake,2010,200,7/19/10,2.8,4,NA,NA,1.622248893,135.1874077,NA,NA,NA,NA
R,Peter Lake,2010,200,7/19/10,3.9,5,NA,NA,1.826772029,152.2310025,NA,NA,NA,NA
R,Peter Lake,2010,200,7/19/10,6.3,6,NA,NA,4.2586855,354.8904584,NA,NA,NA,NA
R,Peter Lake,2010,200,7/19/10,Hypolimnion,7,NA,NA,9.552780549,796.0650458,NA,NA,6.19,0.263
L,Paul Lake,2010,201,7/20/10,Metalimnion,-2,0.32,0.05,NA,NA,NA,NA,4.1,0.051
L,Paul Lake,2010,201,7/20/10,PML,-1,0.27,0.04,NA,NA,NA,NA,4.68,0.064
L,Paul Lake,2010,201,7/20/10,0,1,NA,NA,1.373055018,114.4212515,401.5318485,1198.100913,NA,NA
L,Paul Lake,2010,201,7/20/10,0.7,2,NA,NA,1.356927798,113.0773165,NA,NA,NA,NA
L,Paul Lake,2010,201,7/20/10,1.4,3,NA,NA,1.317729324,109.810777,NA,NA,NA,NA
L,Paul Lake,2010,201,7/20/10,2.8,4,NA,NA,1.437556862,119.7964051,NA,NA,NA,NA
L,Paul Lake,2010,201,7/20/10,3.9,5,NA,NA,1.83198272,152.6652267,NA,NA,NA,NA
L,Paul Lake,2010,201,7/20/10,6.2,6,NA,NA,4.568275456,380.6896213,NA,NA,NA,NA
L,Paul Lake,2010,201,7/20/10,Hypolimnion,7,2.62,0.41,8.950146484,745.8455403,NA,NA,4.71,0.318
Ward,Ward Lake,2010,202,7/21/10,Metalimnion,-2,1.09,0.16,NA,NA,NA,NA,7.77,0.094
Ward,Ward Lake,2010,202,7/21/10,PML,-1,0.77,0.14,NA,NA,NA,NA,11.71,0.119
Ward,Ward Lake,2010,202,7/21/10,0,1,NA,NA,19.19062075,1599.218396,372.4955721,916.3188575,NA,NA
Ward,Ward Lake,2010,202,7/21/10,0.55,2,NA,NA,19.98177107,1665.147589,NA,NA,NA,NA
Ward,Ward Lake,2010,202,7/21/10,1,3,NA,NA,19.69936143,1641.613453,NA,NA,NA,NA
Ward,Ward Lake,2010,202,7/21/10,1.9,4,NA,NA,20.70615563,1725.512969,NA,NA,NA,NA
Ward,Ward Lake,2010,202,7/21/10,2.6,5,NA,NA,24.99265154,2082.720962,NA,NA,NA,NA
Ward,Ward Lake,2010,202,7/21/10,3.8,6,NA,NA,33.82604026,2818.836688,NA,NA,NA,NA
Ward,Ward Lake,2010,202,7/21/10,Hypolimnion,7,3.75,0.66,42.39423905,3532.853254,NA,NA,7.13,0.619
R,Peter Lake,2010,207,7/26/10,Metalimnion,-2,NA,NA,NA,NA,NA,NA,5.62,0.06
R,Peter Lake,2010,207,7/26/10,PML,-1,NA,NA,NA,NA,NA,NA,5.77,0.062
R,Peter Lake,2010,207,7/26/10,0,1,NA,NA,1.647426306,137.2855255,370.9216619,827.6360314,NA,NA
R,Peter Lake,2010,207,7/26/10,0.85,2,NA,NA,1.593236591,132.769716,NA,NA,NA,NA
R,Peter Lake,2010,207,7/26/10,1.7,3,NA,NA,1.646214836,137.1845697,NA,NA,NA,NA
R,Peter Lake,2010,207,7/26/10,3,4,NA,NA,1.65209912,137.6749267,NA,NA,NA,NA
R,Peter Lake,2010,207,7/26/10,4.1,5,NA,NA,2.06181399,171.8178325,NA,NA,NA,NA
R,Peter Lake,2010,207,7/26/10,6.6,6,NA,NA,4.463834753,371.9862294,NA,NA,NA,NA
R,Peter Lake,2010,207,7/26/10,Hypolimnion,7,NA,NA,9.485486599,790.4572166,NA,NA,5.95,0.218
L,Paul Lake,2010,208,7/27/10,Metalimnion,-2,0.53,0.04,NA,NA,NA,NA,3.94,0.063
L,Paul Lake,2010,208,7/27/10,PML,-1,0.41,0.03,NA,NA,NA,NA,4.66,0.064
L,Paul Lake,2010,208,7/27/10,0,1,NA,NA,1.444625419,120.3854516,353.5839486,1165.412547,NA,NA
L,Paul Lake,2010,208,7/27/10,0.65,2,NA,NA,1.359768661,113.3140551,NA,NA,NA,NA
L,Paul Lake,2010,208,7/27/10,1.3,3,NA,NA,1.348248297,112.3540247,NA,NA,NA,NA
L,Paul Lake,2010,208,7/27/10,2.7,4,NA,NA,1.420875241,118.40627,NA,NA,NA,NA
L,Paul Lake,2010,208,7/27/10,3.8,5,NA,NA,2.277732494,189.8110412,NA,NA,NA,NA
L,Paul Lake,2010,208,7/27/10,6.2,6,NA,NA,4.806396829,400.5330691,NA,NA,NA,NA
L,Paul Lake,2010,208,7/27/10,Hypolimnion,7,2.54,0.33,10.35655261,863.0460508,NA,NA,5.14,0.449
Ward,Ward Lake,2010,209,7/28/10,Metalimnion,-2,1.89,0.26,NA,NA,NA,NA,7.01,0.083
Ward,Ward Lake,2010,209,7/28/10,PML,-1,0.93,0.15,NA,NA,NA,NA,9.26,0.117
Ward,Ward Lake,2010,209,7/28/10,0,1,NA,NA,19.65556423,1637.963686,377.7851987,1283.012516,NA,NA
Ward,Ward Lake,2010,209,7/28/10,0.45,2,NA,NA,19.84279276,1653.566063,NA,NA,NA,NA
Ward,Ward Lake,2010,209,7/28/10,0.9,3,NA,NA,19.64852916,1637.37743,NA,NA,NA,NA
Ward,Ward Lake,2010,209,7/28/10,1.9,4,NA,NA,19.94084102,1661.736751,NA,NA,NA,NA
Ward,Ward Lake,2010,209,7/28/10,2.6,5,NA,NA,22.81328164,1901.106804,NA,NA,NA,NA
Ward,Ward Lake,2010,209,7/28/10,3.9,6,NA,NA,33.930457,2827.538084,NA,NA,NA,NA
Ward,Ward Lake,2010,209,7/28/10,Hypolimnion,7,4.48,0.66,41.35492885,3446.244071,NA,NA,7.27,0.514
R,Peter Lake,2010,214,8/2/10,Metalimnion,-2,NA,NA,NA,NA,NA,NA,5.09,0.06
R,Peter Lake,2010,214,8/2/10,PML,-1,NA,NA,NA,NA,NA,NA,5.68,0.068
R,Peter Lake,2010,214,8/2/10,0,1,NA,NA,1.623923261,135.3269384,361.771785,933.5943732,NA,NA
R,Peter Lake,2010,214,8/2/10,0.8,2,NA,NA,1.593382134,132.7818445,NA,NA,NA,NA
R,Peter Lake,2010,214,8/2/10,1.5,3,NA,NA,1.628421596,135.7017997,NA,NA,NA,NA
R,Peter Lake,2010,214,8/2/10,3,4,NA,NA,1.808039388,150.669949,NA,NA,NA,NA
R,Peter Lake,2010,214,8/2/10,4.4,5,NA,NA,2.245566011,187.1305009,NA,NA,NA,NA
R,Peter Lake,2010,214,8/2/10,7.2,6,NA,NA,4.978022464,414.8352053,NA,NA,NA,NA
R,Peter Lake,2010,214,8/2/10,Hypolimnion,7,NA,NA,9.364107798,780.3423165,NA,NA,5.51,0.224
L,Paul Lake,2010,215,8/3/10,Metalimnion,-2,0.23,0.04,NA,NA,NA,NA,4.13,0.063
L,Paul Lake,2010,215,8/3/10,PML,-1,0.33,0.05,NA,NA,NA,NA,4.43,0.065
L,Paul Lake,2010,215,8/3/10,0,1,NA,NA,1.389767368,115.8139474,383.3157058,1233.752543,NA,NA
L,Paul Lake,2010,215,8/3/10,0.75,2,NA,NA,1.283621054,106.9684212,NA,NA,NA,NA
L,Paul Lake,2010,215,8/3/10,1.4,3,NA,NA,1.307870507,108.989209,NA,NA,NA,NA
L,Paul Lake,2010,215,8/3/10,2.5,4,NA,NA,1.50737931,125.6149425,NA,NA,NA,NA
L,Paul Lake,2010,215,8/3/10,3.5,5,NA,NA,1.763821693,146.9851411,NA,NA,NA,NA
L,Paul Lake,2010,215,8/3/10,5.7,6,NA,NA,4.008686975,334.0572479,NA,NA,NA,NA
L,Paul Lake,2010,215,8/3/10,Hypolimnion,7,2.29,0.36,9.924185957,827.0154964,NA,NA,5.13,0.461
Ward,Ward Lake,2010,216,8/4/10,Metalimnion,-2,1.54,0.23,NA,NA,NA,NA,7.72,0.102
Ward,Ward Lake,2010,216,8/4/10,PML,-1,1.02,0.16,NA,NA,NA,NA,10.04,0.16
Ward,Ward Lake,2010,216,8/4/10,0,1,NA,NA,18.31461587,1526.217989,350.7000241,1280.287358,NA,NA
Ward,Ward Lake,2010,216,8/4/10,0.4,2,NA,NA,18.4698042,1539.15035,NA,NA,NA,NA
Ward,Ward Lake,2010,216,8/4/10,0.85,3,NA,NA,18.76361557,1563.634631,NA,NA,NA,NA
Ward,Ward Lake,2010,216,8/4/10,1.5,4,NA,NA,18.97789462,1581.491218,NA,NA,NA,NA
Ward,Ward Lake,2010,216,8/4/10,2.1,5,NA,NA,19.19826075,1599.855063,NA,NA,NA,NA
Ward,Ward Lake,2010,216,8/4/10,3.7,6,NA,NA,30.87880082,2573.233401,NA,NA,NA,NA
Ward,Ward Lake,2010,216,8/4/10,Hypolimnion,7,3.92,0.65,41.3740377,3447.836475,NA,NA,5.86,0.35
R,Peter Lake,2010,221,8/9/10,Metalimnion,-2,NA,NA,NA,NA,NA,NA,5.44,0.063
R,Peter Lake,2010,221,8/9/10,PML,-1,NA,NA,NA,NA,NA,NA,5.78,0.065
R,Peter Lake,2010,221,8/9/10,0,1,NA,NA,1.565551846,130.4626538,389.9814503,879.4948825,NA,NA
R,Peter Lake,2010,221,8/9/10,0.75,2,NA,NA,1.539027432,128.252286,NA,NA,NA,NA
R,Peter Lake,2010,221,8/9/10,1.4,3,NA,NA,1.57521068,131.2675567,NA,NA,NA,NA
R,Peter Lake,2010,221,8/9/10,2.7,4,NA,NA,1.668453153,139.0377627,NA,NA,NA,NA
R,Peter Lake,2010,221,8/9/10,3.8,5,NA,NA,2.40284021,200.2366841,NA,NA,NA,NA
R,Peter Lake,2010,221,8/9/10,6.5,6,NA,NA,4.167551005,347.2959171,NA,NA,NA,NA
R,Peter Lake,2010,221,8/9/10,Hypolimnion,7,NA,NA,9.643083924,803.590327,NA,NA,5.69,0.226
L,Paul Lake,2010,222,8/10/10,Metalimnion,-2,0.39,0.05,NA,NA,NA,NA,4.08,0.051
L,Paul Lake,2010,222,8/10/10,PML,-1,0.38,0.05,NA,NA,NA,NA,4.51,0.056
L,Paul Lake,2010,222,8/10/10,0,1,NA,NA,1.327828652,110.6523877,395.0997781,972.3718015,NA,NA
L,Paul Lake,2010,222,8/10/10,0.75,2,NA,NA,1.274048318,106.1706931,NA,NA,NA,NA
L,Paul Lake,2010,222,8/10/10,1.5,3,NA,NA,1.25195841,104.3298675,NA,NA,NA,NA
L,Paul Lake,2010,222,8/10/10,2.6,4,NA,NA,1.473551729,122.7959774,NA,NA,NA,NA
L,Paul Lake,2010,222,8/10/10,3.5,5,NA,NA,1.757301085,146.4417571,NA,NA,NA,NA
L,Paul Lake,2010,222,8/10/10,5.5,6,NA,NA,4.896437393,408.0364494,NA,NA,NA,NA
L,Paul Lake,2010,222,8/10/10,Hypolimnion,7,2.53,0.4,10.13295776,844.4131465,NA,NA,4.68,0.393
Ward,Ward Lake,2010,223,8/11/10,Metalimnion,-2,1.34,0.22,NA,NA,NA,NA,8.8,0.116
Ward,Ward Lake,2010,223,8/11/10,PML,-1,0.97,0.15,NA,NA,NA,NA,10.33,0.15
Ward,Ward Lake,2010,223,8/11/10,0,1,NA,NA,19.51835397,1626.529497,382.8526147,1582.378985,NA,NA
Ward,Ward Lake,2010,223,8/11/10,0.4,2,NA,NA,19.29394413,1607.828677,NA,NA,NA,NA
Ward,Ward Lake,2010,223,8/11/10,0.9,3,NA,NA,19.53364645,1627.803871,NA,NA,NA,NA
Ward,Ward Lake,2010,223,8/11/10,1.5,4,NA,NA,19.73678884,1644.732404,NA,NA,NA,NA
Ward,Ward Lake,2010,223,8/11/10,2.3,5,NA,NA,23.35145746,1945.954788,NA,NA,NA,NA
Ward,Ward Lake,2010,223,8/11/10,3.6,6,NA,NA,31.87875202,2656.562669,NA,NA,NA,NA
Ward,Ward Lake,2010,223,8/11/10,Hypolimnion,7,4.12,0.69,39.6135685,3301.130708,NA,NA,6.49,0.304
R,Peter Lake,2010,228,8/16/10,Metalimnion,-2,NA,NA,NA,NA,NA,NA,5.58,0.073
R,Peter Lake,2010,228,8/16/10,PML,-1,NA,NA,NA,NA,NA,NA,5.74,0.081
R,Peter Lake,2010,228,8/16/10,0,1,NA,NA,1.656168243,138.0140202,365.6815253,1051.198538,NA,NA
R,Peter Lake,2010,228,8/16/10,0.6,2,NA,NA,1.605038369,133.7531974,NA,NA,NA,NA
R,Peter Lake,2010,228,8/16/10,1.3,3,NA,NA,1.60553345,133.7944541,NA,NA,NA,NA
R,Peter Lake,2010,228,8/16/10,2.4,4,NA,NA,1.591447544,132.6206287,NA,NA,NA,NA
R,Peter Lake,2010,228,8/16/10,3.1,5,NA,NA,1.611790883,134.3159069,NA,NA,NA,NA
R,Peter Lake,2010,228,8/16/10,5.6,6,NA,NA,3.239188146,269.9323455,NA,NA,NA,NA
R,Peter Lake,2010,228,8/16/10,Hypolimnion,7,NA,NA,9.537659087,794.8049239,NA,NA,5.66,0.232
L,Paul Lake,2010,229,8/17/10,Metalimnion,-2,0.36,0.05,NA,NA,NA,NA,4.09,0.06
L,Paul Lake,2010,229,8/17/10,PML,-1,0.37,0.06,NA,NA,NA,NA,4.54,0.061
L,Paul Lake,2010,229,8/17/10,0,1,NA,NA,1.518958533,126.5798777,362.8238966,1252.909175,NA,NA
L,Paul Lake,2010,229,8/17/10,0.8,2,NA,NA,1.467933375,122.3277813,NA,NA,NA,NA
L,Paul Lake,2010,229,8/17/10,1.5,3,NA,NA,1.451162648,120.9302206,NA,NA,NA,NA
L,Paul Lake,2010,229,8/17/10,2.7,4,NA,NA,1.494156667,124.5130556,NA,NA,NA,NA
L,Paul Lake,2010,229,8/17/10,3.5,5,NA,NA,2.083248558,173.6040465,NA,NA,NA,NA
L,Paul Lake,2010,229,8/17/10,5.5,6,NA,NA,5.355709033,446.3090861,NA,NA,NA,NA
L,Paul Lake,2010,229,8/17/10,Hypolimnion,7,2.05,0.29,11.58772034,965.6433617,NA,NA,5.45,0.497
Ward,Ward Lake,2010,230,8/18/10,Metalimnion,-2,1.05,0.16,NA,NA,NA,NA,9.71,NA
Ward,Ward Lake,2010,230,8/18/10,PML,-1,1.09,0.16,NA,NA,NA,NA,9.58,NA
Ward,Ward Lake,2010,230,8/18/10,0,1,NA,NA,21.34380592,1778.650493,385.0292882,1515.037815,NA,NA
Ward,Ward Lake,2010,230,8/18/10,0.45,2,NA,NA,20.64504538,1720.420448,NA,NA,NA,NA
Ward,Ward Lake,2010,230,8/18/10,0.9,3,NA,NA,20.98563996,1748.80333,NA,NA,NA,NA
Ward,Ward Lake,2010,230,8/18/10,1.6,4,NA,NA,21.38783312,1782.319427,NA,NA,NA,NA
Ward,Ward Lake,2010,230,8/18/10,2.3,5,NA,NA,21.69618751,1808.015626,NA,NA,NA,NA
Ward,Ward Lake,2010,230,8/18/10,3.7,6,NA,NA,32.3314202,2694.285017,NA,NA,NA,NA
Ward,Ward Lake,2010,230,8/18/10,Hypolimnion,7,5.59,0.74,47.88099794,3990.083161,NA,NA,8.28,NA
Ward,Ward Lake,2010,231,8/19/10,Metalimnion,-2,NA,NA,NA,NA,NA,NA,NA,0.14
Ward,Ward Lake,2010,231,8/19/10,PML,-1,NA,NA,NA,NA,NA,NA,NA,0.141
Ward,Ward Lake,2010,231,8/19/10,Hypolimnion,7,NA,NA,NA,NA,NA,NA,NA,0.821
R,Peter Lake,2010,235,8/23/10,Metalimnion,-2,NA,NA,NA,NA,NA,NA,5.69,0.079
R,Peter Lake,2010,235,8/23/10,PML,-1,NA,NA,NA,NA,NA,NA,6.31,0.08
R,Peter Lake,2010,235,8/23/10,0,1,NA,NA,1.613299316,134.4416097,381.339135,933.2829894,NA,NA
R,Peter Lake,2010,235,8/23/10,0.7,2,NA,NA,1.590578568,132.548214,NA,NA,NA,NA
R,Peter Lake,2010,235,8/23/10,1.3,3,NA,NA,1.608089105,134.0074255,NA,NA,NA,NA
R,Peter Lake,2010,235,8/23/10,2.3,4,NA,NA,1.718861994,143.2384995,NA,NA,NA,NA
R,Peter Lake,2010,235,8/23/10,3.1,5,NA,NA,1.733782392,144.481866,NA,NA,NA,NA
R,Peter Lake,2010,235,8/23/10,5.3,6,NA,NA,3.644976801,303.7480667,NA,NA,NA,NA
R,Peter Lake,2010,235,8/23/10,Hypolimnion,7,NA,NA,9.108286209,759.0238508,NA,NA,5.53,0.211
L,Paul Lake,2010,236,8/24/10,Metalimnion,-2,0.3,0.06,NA,NA,NA,NA,4.32,0.074
L,Paul Lake,2010,236,8/24/10,PML,-1,0.26,0.05,NA,NA,NA,NA,4.56,0.062
L,Paul Lake,2010,236,8/24/10,0,1,NA,NA,1.519247511,126.6039592,373.6659395,1362.398044,NA,NA
L,Paul Lake,2010,236,8/24/10,0.7,2,NA,NA,1.424730943,118.7275786,NA,NA,NA,NA
L,Paul Lake,2010,236,8/24/10,1.4,3,NA,NA,1.445573515,120.4644596,NA,NA,NA,NA
L,Paul Lake,2010,236,8/24/10,2.8,4,NA,NA,1.430003063,119.1669219,NA,NA,NA,NA
L,Paul Lake,2010,236,8/24/10,3.8,5,NA,NA,1.99562358,166.301965,NA,NA,NA,NA
L,Paul Lake,2010,236,8/24/10,6,6,NA,NA,4.802372403,400.1977003,NA,NA,NA,NA
L,Paul Lake,2010,236,8/24/10,Hypolimnion,7,2.66,0.36,10.07262101,839.3850845,NA,NA,4.94,0.444
Ward,Ward Lake,2010,237,8/25/10,Metalimnion,-2,2.3,0.39,NA,NA,NA,NA,7.21,0.098
Ward,Ward Lake,2010,237,8/25/10,PML,-1,1.17,0.18,NA,NA,NA,NA,15.45,0.166
Ward,Ward Lake,2010,237,8/25/10,0,1,NA,NA,19.64291684,1636.909736,352.2175325,1606.397441,NA,NA
Ward,Ward Lake,2010,237,8/25/10,0.4,2,NA,NA,20.33268159,1694.390133,NA,NA,NA,NA
Ward,Ward Lake,2010,237,8/25/10,0.75,3,NA,NA,20.26977438,1689.147865,NA,NA,NA,NA
Ward,Ward Lake,2010,237,8/25/10,1.4,4,NA,NA,20.37979557,1698.316297,NA,NA,NA,NA
Ward,Ward Lake,2010,237,8/25/10,2,5,NA,NA,20.76958496,1730.798747,NA,NA,NA,NA
Ward,Ward Lake,2010,237,8/25/10,3.4,6,NA,NA,33.48561261,2790.467718,NA,NA,NA,NA
Ward,Ward Lake,2010,237,8/25/10,Hypolimnion,7,3.44,0.62,48.598594,4049.882833,NA,NA,8.25,1.213
R,Peter Lake,2011,136,5/16/11,Metalimnion,-2,NA,NA,NA,NA,NA,NA,5.37,0.069
R,Peter Lake,2011,136,5/16/11,PML,-1,NA,NA,NA,NA,NA,NA,4.97,0.072
R,Peter Lake,2011,136,5/16/11,0,1,NA,NA,1.608717847,134.0598206,413.8294192,443.2547456,NA,NA
R,Peter Lake,2011,136,5/16/11,0.3,2,NA,NA,1.563957893,130.3298244,NA,NA,NA,NA
R,Peter Lake,2011,136,5/16/11,0.95,3,NA,NA,1.755685065,146.3070887,NA,NA,NA,NA
R,Peter Lake,2011,136,5/16/11,1.9,4,NA,NA,1.694373587,141.197799,NA,NA,NA,NA
R,Peter Lake,2011,136,5/16/11,2.7,5,NA,NA,2.156850182,179.7375152,NA,NA,NA,NA
R,Peter Lake,2011,136,5/16/11,4.4,6,NA,NA,3.093975503,257.8312919,NA,NA,NA,NA
R,Peter Lake,2011,136,5/16/11,6,7,NA,NA,3.49971322,291.6427684,NA,NA,NA,NA
R,Peter Lake,2011,136,5/16/11,Hypolimnion,7,NA,NA,NA,NA,NA,NA,5.14,0.067
