"lakeid","lakename","year4","daynum","month","sampledate","depth","temperature_C","dissolvedOxygen","irradianceWater","irradianceDeck","comments"
"R","Peter Lake",2008,182,6,2008-06-30,10,4.4,0.2,NA,NA,NA
"R","Peter Lake",2008,182,6,2008-06-30,11,4.4,0.2,NA,NA,NA
"R","Peter Lake",2008,182,6,2008-06-30,12,4.4,0.2,NA,NA,NA
"L","Paul Lake",2008,183,7,2008-07-01,0,22,7.7,471,535,NA
"L","Paul Lake",2008,183,7,2008-07-01,0.25,NA,NA,805,1097,NA
"L","Paul Lake",2008,183,7,2008-07-01,0.5,21.9,7.6,615,1065,NA
"L","Paul Lake",2008,183,7,2008-07-01,0.75,NA,NA,476,1042,NA
"L","Paul Lake",2008,183,7,2008-07-01,1,21.9,7.6,317,1034,NA
"L","Paul Lake",2008,183,7,2008-07-01,1.5,21.7,7.6,183,1035,NA
"L","Paul Lake",2008,183,7,2008-07-01,2,21.2,7.4,121,1034,NA
"L","Paul Lake",2008,183,7,2008-07-01,2.5,19.2,8.3,71.9,1030,NA
"L","Paul Lake",2008,183,7,2008-07-01,3,15.7,10.6,46.5,1026,NA
"L","Paul Lake",2008,183,7,2008-07-01,3.5,12.8,11,32.7,1031,NA
"L","Paul Lake",2008,183,7,2008-07-01,4,10.4,10.5,21.8,1031,NA
"L","Paul Lake",2008,183,7,2008-07-01,4.5,8.5,7.4,14.3,1033,NA
"L","Paul Lake",2008,183,7,2008-07-01,5,7.2,3.2,9.28,1043,NA
"L","Paul Lake",2008,183,7,2008-07-01,5.5,6.3,0.6,3.96,1058,NA
"L","Paul Lake",2008,183,7,2008-07-01,6,5.8,0.4,NA,NA,NA
"L","Paul Lake",2008,183,7,2008-07-01,6.5,5.4,0.3,NA,NA,NA
"L","Paul Lake",2008,183,7,2008-07-01,7,5.2,0.2,NA,NA,NA
"L","Paul Lake",2008,183,7,2008-07-01,8,5,0.2,NA,NA,NA
"L","Paul Lake",2008,183,7,2008-07-01,9,4.9,0.2,NA,NA,NA
"L","Paul Lake",2008,183,7,2008-07-01,10,4.9,0.2,NA,NA,NA
"L","Paul Lake",2008,183,7,2008-07-01,11,4.9,0.2,NA,NA,NA
"L","Paul Lake",2008,183,7,2008-07-01,12,4.9,0.2,NA,NA,NA
"R","Peter Lake",2008,189,7,2008-07-07,0,22.6,7.9,252,265,NA
"R","Peter Lake",2008,189,7,2008-07-07,0.25,NA,NA,207,272,NA
"R","Peter Lake",2008,189,7,2008-07-07,0.5,22.7,7.8,146,266,NA
"R","Peter Lake",2008,189,7,2008-07-07,0.75,NA,NA,114,257,NA
"R","Peter Lake",2008,189,7,2008-07-07,1,22.7,8,80.2,259,NA
"R","Peter Lake",2008,189,7,2008-07-07,1.5,22.7,7.9,55.5,266,NA
"R","Peter Lake",2008,189,7,2008-07-07,2,22.6,7.9,38.5,255,NA
"R","Peter Lake",2008,189,7,2008-07-07,2.5,21.2,9.2,27.1,246,NA
"R","Peter Lake",2008,189,7,2008-07-07,3,17.9,12.1,20.8,244,NA
"R","Peter Lake",2008,189,7,2008-07-07,3.5,14.2,12.7,14.9,238,NA
"R","Peter Lake",2008,189,7,2008-07-07,4,11.4,10.4,10.5,238,NA
"R","Peter Lake",2008,189,7,2008-07-07,4.5,9.2,4.4,7.36,254,NA
"R","Peter Lake",2008,189,7,2008-07-07,5,7.8,1.5,5.15,256,NA
"R","Peter Lake",2008,189,7,2008-07-07,5.5,6.6,1.2,3.57,277,NA
"R","Peter Lake",2008,189,7,2008-07-07,6,6.1,0.7,2.48,291,NA
"R","Peter Lake",2008,189,7,2008-07-07,6.5,5.3,0.3,NA,NA,NA
"R","Peter Lake",2008,189,7,2008-07-07,7,5.1,0.2,NA,NA,NA
"R","Peter Lake",2008,189,7,2008-07-07,8,4.7,0.2,NA,NA,NA
"R","Peter Lake",2008,189,7,2008-07-07,9,4.5,0.2,NA,NA,NA
"R","Peter Lake",2008,189,7,2008-07-07,10,4.5,0.2,NA,NA,NA
"R","Peter Lake",2008,189,7,2008-07-07,11,4.5,0.1,NA,NA,NA
"R","Peter Lake",2008,189,7,2008-07-07,12,4.4,0.1,NA,NA,NA
"L","Paul Lake",2008,190,7,2008-07-08,0,23.6,7.5,332,352,NA
"L","Paul Lake",2008,190,7,2008-07-08,0.25,NA,NA,264,369,NA
"L","Paul Lake",2008,190,7,2008-07-08,0.5,23.6,7.4,211,399,NA
"L","Paul Lake",2008,190,7,2008-07-08,0.75,NA,NA,177,431,NA
"L","Paul Lake",2008,190,7,2008-07-08,1,23.6,7.1,130,446,NA
"L","Paul Lake",2008,190,7,2008-07-08,1.5,23.2,7.5,86.3,498,NA
"L","Paul Lake",2008,190,7,2008-07-08,2,22.5,7.4,80.1,731,NA
"L","Paul Lake",2008,190,7,2008-07-08,2.5,20.2,8.1,46.2,612,NA
"L","Paul Lake",2008,190,7,2008-07-08,3,17,9.9,31.7,610,NA
"L","Paul Lake",2008,190,7,2008-07-08,3.5,13.7,10.6,22.2,636,NA
"L","Paul Lake",2008,190,7,2008-07-08,4,11.3,9.9,13.4,605,NA
"L","Paul Lake",2008,190,7,2008-07-08,4.5,9.1,8.5,8.42,585,NA
"L","Paul Lake",2008,190,7,2008-07-08,5,7.5,2.5,5.47,690,NA
"L","Paul Lake",2008,190,7,2008-07-08,5.5,6.9,0.4,NA,NA,NA
"L","Paul Lake",2008,190,7,2008-07-08,6,6.1,0.3,NA,NA,NA
"L","Paul Lake",2008,190,7,2008-07-08,6.5,5.7,0.2,NA,NA,NA
"L","Paul Lake",2008,190,7,2008-07-08,7,5.4,0.2,NA,NA,NA
"L","Paul Lake",2008,190,7,2008-07-08,8,5.2,0.2,NA,NA,NA
"L","Paul Lake",2008,190,7,2008-07-08,9,5,0.2,NA,NA,NA
"L","Paul Lake",2008,190,7,2008-07-08,10,5,0.2,NA,NA,NA
"L","Paul Lake",2008,190,7,2008-07-08,11,4.9,0.2,NA,NA,NA
"L","Paul Lake",2008,190,7,2008-07-08,12,5,0.1,NA,NA,NA
"R","Peter Lake",2008,196,7,2008-07-14,0,20.6,8.5,1027,1009,NA
"R","Peter Lake",2008,196,7,2008-07-14,0.25,NA,NA,861,1012,NA
"R","Peter Lake",2008,196,7,2008-07-14,0.5,20.6,8.4,632,1018,NA
"R","Peter Lake",2008,196,7,2008-07-14,0.75,NA,NA,495,1017,NA
"R","Peter Lake",2008,196,7,2008-07-14,1,20.6,8.2,384,1016,NA
"R","Peter Lake",2008,196,7,2008-07-14,1.5,20.5,8.2,246,1014,NA
"R","Peter Lake",2008,196,7,2008-07-14,2,20.5,8.2,173,1014,NA
"R","Peter Lake",2008,196,7,2008-07-14,2.5,20.5,8.1,116,1015,NA
"R","Peter Lake",2008,196,7,2008-07-14,3,19.4,11.6,80.9,1020,NA
"R","Peter Lake",2008,196,7,2008-07-14,3.5,15.5,12.1,56.4,1022,NA
"R","Peter Lake",2008,196,7,2008-07-14,4,12.3,11,37.8,1021,NA
"R","Peter Lake",2008,196,7,2008-07-14,4.5,9.9,4.2,23.4,1022,NA
"R","Peter Lake",2008,196,7,2008-07-14,5,8,2.2,15.1,1017,NA
"R","Peter Lake",2008,196,7,2008-07-14,5.5,6.9,1.5,9.56,1023,NA
"R","Peter Lake",2008,196,7,2008-07-14,6,6,0.4,NA,NA,NA
"R","Peter Lake",2008,196,7,2008-07-14,6.5,5.6,0.3,NA,NA,NA
"R","Peter Lake",2008,196,7,2008-07-14,7,5.3,0.2,NA,NA,NA
"R","Peter Lake",2008,196,7,2008-07-14,8,4.7,0.2,NA,NA,NA
"R","Peter Lake",2008,196,7,2008-07-14,9,4.6,0.2,NA,NA,NA
"R","Peter Lake",2008,196,7,2008-07-14,10,4.5,0.2,NA,NA,NA
"R","Peter Lake",2008,196,7,2008-07-14,11,4.5,0.2,NA,NA,NA
"R","Peter Lake",2008,196,7,2008-07-14,12,4.5,0.2,NA,NA,NA
"L","Paul Lake",2008,197,7,2008-07-15,0,21.9,7.2,985,952,NA
"L","Paul Lake",2008,197,7,2008-07-15,0.25,NA,NA,744,936,NA
"L","Paul Lake",2008,197,7,2008-07-15,0.5,21.8,7.4,571,909,NA
"L","Paul Lake",2008,197,7,2008-07-15,0.75,NA,NA,451,923,NA
"L","Paul Lake",2008,197,7,2008-07-15,1,21.6,7.3,300,912,NA
"L","Paul Lake",2008,197,7,2008-07-15,1.5,21.4,7.1,183,914,NA
"L","Paul Lake",2008,197,7,2008-07-15,2,20.8,6.6,111,918,NA
"L","Paul Lake",2008,197,7,2008-07-15,2.5,20.4,7,69.8,920,NA
"L","Paul Lake",2008,197,7,2008-07-15,3,17.9,8.7,43.4,916,NA
"L","Paul Lake",2008,197,7,2008-07-15,3.5,14.3,10,27.8,913,NA
"L","Paul Lake",2008,197,7,2008-07-15,4,11.9,9.9,17.5,913,NA
"L","Paul Lake",2008,197,7,2008-07-15,4.5,9.4,5.6,10.5,917,NA
"L","Paul Lake",2008,197,7,2008-07-15,5,8.6,1.6,6.53,917,NA
"L","Paul Lake",2008,197,7,2008-07-15,5.5,7.1,0.7,NA,NA,NA
"L","Paul Lake",2008,197,7,2008-07-15,6,6.4,0.3,NA,NA,NA
"L","Paul Lake",2008,197,7,2008-07-15,6.5,5.9,0.2,NA,NA,NA
"L","Paul Lake",2008,197,7,2008-07-15,7,5.4,0.2,NA,NA,NA
"L","Paul Lake",2008,197,7,2008-07-15,8,5.2,0.2,NA,NA,NA
"L","Paul Lake",2008,197,7,2008-07-15,9,5,0.1,NA,NA,NA
"L","Paul Lake",2008,197,7,2008-07-15,10,5,0.1,NA,NA,NA
"L","Paul Lake",2008,197,7,2008-07-15,11,5,0.1,NA,NA,NA
"L","Paul Lake",2008,197,7,2008-07-15,12,5,0.1,NA,NA,NA
"R","Peter Lake",2008,203,7,2008-07-21,0,22.9,7.8,382,397,NA
"R","Peter Lake",2008,203,7,2008-07-21,0.25,NA,NA,281,359,NA
"R","Peter Lake",2008,203,7,2008-07-21,0.5,22.9,7.7,214,355,NA
"R","Peter Lake",2008,203,7,2008-07-21,0.75,NA,NA,165,353,NA
"R","Peter Lake",2008,203,7,2008-07-21,1,22.9,7.7,117,339,NA
"R","Peter Lake",2008,203,7,2008-07-21,1.5,22.9,7.8,75.2,320,NA
"R","Peter Lake",2008,203,7,2008-07-21,2,22.8,7.5,52.8,307,NA
"R","Peter Lake",2008,203,7,2008-07-21,2.5,21.8,8,37.9,308,NA
"R","Peter Lake",2008,203,7,2008-07-21,3,19.7,9.9,29.7,226,NA
"R","Peter Lake",2008,203,7,2008-07-21,3.5,17,11.5,23.1,246,NA
"R","Peter Lake",2008,203,7,2008-07-21,4,13.5,11.5,16.7,345,NA
"R","Peter Lake",2008,203,7,2008-07-21,4.5,10.5,4.3,11.4,342,NA
"R","Peter Lake",2008,203,7,2008-07-21,5,8.5,3.2,7.54,343,NA
"R","Peter Lake",2008,203,7,2008-07-21,5.5,7.2,1.7,4.35,306,NA
"R","Peter Lake",2008,203,7,2008-07-21,6,6.2,0.5,2.73,302,NA
"R","Peter Lake",2008,203,7,2008-07-21,6.5,5.7,0.3,NA,NA,NA
"R","Peter Lake",2008,203,7,2008-07-21,7,5.3,0.2,NA,NA,NA
"R","Peter Lake",2008,203,7,2008-07-21,8,4.8,0.2,NA,NA,NA
"R","Peter Lake",2008,203,7,2008-07-21,9,4.6,0.2,NA,NA,NA
"R","Peter Lake",2008,203,7,2008-07-21,10,4.5,0.2,NA,NA,NA
"R","Peter Lake",2008,203,7,2008-07-21,11,4.5,0.1,NA,NA,NA
"R","Peter Lake",2008,203,7,2008-07-21,12,4.5,0.1,NA,NA,NA
"L","Paul Lake",2008,204,7,2008-07-22,0,22.6,7,876,814,NA
"L","Paul Lake",2008,204,7,2008-07-22,0.25,NA,NA,686,816,NA
"L","Paul Lake",2008,204,7,2008-07-22,0.5,22.8,6.8,530,802,NA
"L","Paul Lake",2008,204,7,2008-07-22,0.75,NA,NA,382,848,NA
"L","Paul Lake",2008,204,7,2008-07-22,1,22.7,6.7,270,833,NA
"L","Paul Lake",2008,204,7,2008-07-22,1.5,22.7,6.6,159,835,NA
"L","Paul Lake",2008,204,7,2008-07-22,2,22.5,6.2,100,840,NA
"L","Paul Lake",2008,204,7,2008-07-22,2.5,21.4,6.8,63.5,843,NA
"L","Paul Lake",2008,204,7,2008-07-22,3,19.1,8,39.3,838,NA
"L","Paul Lake",2008,204,7,2008-07-22,3.5,16,9,23.7,859,NA
"L","Paul Lake",2008,204,7,2008-07-22,4,12.5,9,15.3,863,NA
"L","Paul Lake",2008,204,7,2008-07-22,4.5,10.1,6.1,9.55,865,NA
"L","Paul Lake",2008,204,7,2008-07-22,5,8.9,2.8,6.11,869,NA
"L","Paul Lake",2008,204,7,2008-07-22,5.5,7.6,0.7,NA,NA,NA
"L","Paul Lake",2008,204,7,2008-07-22,6,6.8,0.4,NA,NA,NA
"L","Paul Lake",2008,204,7,2008-07-22,6.5,6.3,0.3,NA,NA,NA
"L","Paul Lake",2008,204,7,2008-07-22,7,5.7,0.2,NA,NA,NA
"L","Paul Lake",2008,204,7,2008-07-22,8,5.3,0.2,NA,NA,NA
"L","Paul Lake",2008,204,7,2008-07-22,9,5.1,0.2,NA,NA,NA
"L","Paul Lake",2008,204,7,2008-07-22,10,5.1,0.2,NA,NA,NA
"L","Paul Lake",2008,204,7,2008-07-22,11,5,0.2,NA,NA,NA
"L","Paul Lake",2008,204,7,2008-07-22,12,5.1,0.1,NA,NA,NA
"R","Peter Lake",2008,210,7,2008-07-28,0,22.7,8,912,910,NA
"R","Peter Lake",2008,210,7,2008-07-28,0.25,NA,NA,735,911,NA
"R","Peter Lake",2008,210,7,2008-07-28,0.5,22.7,8,553,923,NA
"R","Peter Lake",2008,210,7,2008-07-28,0.75,NA,NA,451,920,NA
"R","Peter Lake",2008,210,7,2008-07-28,1,22.6,7.8,342,921,NA
"R","Peter Lake",2008,210,7,2008-07-28,1.5,22.6,7.8,227,922,NA
"R","Peter Lake",2008,210,7,2008-07-28,2,22.6,7.8,162,927,NA
"R","Peter Lake",2008,210,7,2008-07-28,2.5,22.4,7.6,113,931,NA
"R","Peter Lake",2008,210,7,2008-07-28,3,21,9.6,78.8,926,NA
"R","Peter Lake",2008,210,7,2008-07-28,3.5,18.4,11.5,52.9,931,NA
"R","Peter Lake",2008,210,7,2008-07-28,4,14.2,11.4,36.2,930,NA
"R","Peter Lake",2008,210,7,2008-07-28,4.5,11.3,6,23.8,933,NA
"R","Peter Lake",2008,210,7,2008-07-28,5,9.1,3.6,15.4,937,NA
"R","Peter Lake",2008,210,7,2008-07-28,5.5,7.7,2.6,10.1,936,NA
"R","Peter Lake",2008,210,7,2008-07-28,6,6.7,0.7,6.77,940,NA
"R","Peter Lake",2008,210,7,2008-07-28,6.5,6.1,0.5,NA,NA,NA
"R","Peter Lake",2008,210,7,2008-07-28,7,5.6,0.3,NA,NA,NA
"R","Peter Lake",2008,210,7,2008-07-28,8,5,0.2,NA,NA,NA
"R","Peter Lake",2008,210,7,2008-07-28,9,4.7,0.2,NA,NA,NA
"R","Peter Lake",2008,210,7,2008-07-28,10,4.5,0.2,NA,NA,NA
"R","Peter Lake",2008,210,7,2008-07-28,11,4.5,0.2,NA,NA,NA
"R","Peter Lake",2008,210,7,2008-07-28,12,4.5,0.1,NA,NA,NA
"L","Paul Lake",2008,211,7,2008-07-29,0,23,7.5,223,244,NA
"L","Paul Lake",2008,211,7,2008-07-29,0.25,NA,NA,168,240,NA
"L","Paul Lake",2008,211,7,2008-07-29,0.5,23,7.3,118,238,NA
"L","Paul Lake",2008,211,7,2008-07-29,0.75,NA,NA,91.3,235,NA
"L","Paul Lake",2008,211,7,2008-07-29,1,23,7.1,58.7,233,NA
"L","Paul Lake",2008,211,7,2008-07-29,1.5,22.9,7,37.1,228,NA
"L","Paul Lake",2008,211,7,2008-07-29,2,22.6,6.8,25.4,226,NA
"L","Paul Lake",2008,211,7,2008-07-29,2.5,21.9,6.9,17,222,NA
"L","Paul Lake",2008,211,7,2008-07-29,3,19.7,8.2,11.1,220,NA
"L","Paul Lake",2008,211,7,2008-07-29,3.5,15.7,9.2,6.99,217,NA
"L","Paul Lake",2008,211,7,2008-07-29,4,12.6,8.5,4.71,214,NA
"L","Paul Lake",2008,211,7,2008-07-29,4.5,10.5,6.7,3.01,212,NA
"L","Paul Lake",2008,211,7,2008-07-29,5,9,2.8,2.12,210,NA
"L","Paul Lake",2008,211,7,2008-07-29,5.5,7.7,0.9,1.16,203,NA
"L","Paul Lake",2008,211,7,2008-07-29,6,6.8,0.4,NA,NA,NA
"L","Paul Lake",2008,211,7,2008-07-29,6.5,6.1,0.3,NA,NA,NA
"L","Paul Lake",2008,211,7,2008-07-29,7,5.7,0.2,NA,NA,NA
"L","Paul Lake",2008,211,7,2008-07-29,8,5.4,0.2,NA,NA,NA
"L","Paul Lake",2008,211,7,2008-07-29,9,5.1,0.2,NA,NA,NA
"L","Paul Lake",2008,211,7,2008-07-29,10,5,0.2,NA,NA,NA
"L","Paul Lake",2008,211,7,2008-07-29,11,5,0.2,NA,NA,NA
"L","Paul Lake",2008,211,7,2008-07-29,12,5.1,0.2,NA,NA,NA
"R","Peter Lake",2008,217,8,2008-08-04,0,23.5,7.8,466,530,NA
"R","Peter Lake",2008,217,8,2008-08-04,0.25,NA,NA,408,551,NA
"R","Peter Lake",2008,217,8,2008-08-04,0.5,23.6,8,321,559,NA
"R","Peter Lake",2008,217,8,2008-08-04,0.75,NA,NA,262,563,NA
"R","Peter Lake",2008,217,8,2008-08-04,1,23.6,7.9,199,569,NA
"R","Peter Lake",2008,217,8,2008-08-04,1.5,23.6,8,162,649,NA
"R","Peter Lake",2008,217,8,2008-08-04,2,23.5,7.9,139,719,NA
"R","Peter Lake",2008,217,8,2008-08-04,2.5,23.4,7.8,94.7,669,NA
"R","Peter Lake",2008,217,8,2008-08-04,3,22,10,56.9,560,NA
"R","Peter Lake",2008,217,8,2008-08-04,3.5,18.3,11.8,35.1,481,NA
"R","Peter Lake",2008,217,8,2008-08-04,4,15.4,11.6,23.4,464,NA
"R","Peter Lake",2008,217,8,2008-08-04,4.5,11.9,4,15,454,NA
"R","Peter Lake",2008,217,8,2008-08-04,5,9.8,3.8,9.47,447,NA
"R","Peter Lake",2008,217,8,2008-08-04,5.5,7.9,2.5,5.95,439,NA
"R","Peter Lake",2008,217,8,2008-08-04,6,6.8,0.8,3.8,441,NA
"R","Peter Lake",2008,217,8,2008-08-04,6.5,6.2,0.5,NA,NA,NA
"R","Peter Lake",2008,217,8,2008-08-04,7,5.7,0.3,NA,NA,NA
"R","Peter Lake",2008,217,8,2008-08-04,8,5.1,0.2,NA,NA,NA
"R","Peter Lake",2008,217,8,2008-08-04,9,4.7,0.2,NA,NA,NA
"R","Peter Lake",2008,217,8,2008-08-04,10,4.6,0.2,NA,NA,NA
"R","Peter Lake",2008,217,8,2008-08-04,11,4.5,0.2,NA,NA,NA
"R","Peter Lake",2008,217,8,2008-08-04,12,4.5,0.2,NA,NA,NA
"L","Paul Lake",2008,218,8,2008-08-05,0,23.6,6.9,916,878,NA
"L","Paul Lake",2008,218,8,2008-08-05,0.25,NA,NA,708,873,NA
"L","Paul Lake",2008,218,8,2008-08-05,0.5,23.6,6.9,528,871,NA
"L","Paul Lake",2008,218,8,2008-08-05,0.75,NA,NA,424,881,NA
"L","Paul Lake",2008,218,8,2008-08-05,1,23.5,6.5,281,837,NA
"L","Paul Lake",2008,218,8,2008-08-05,1.5,23.4,6.1,172,846,NA
"L","Paul Lake",2008,218,8,2008-08-05,2,23.3,6.3,110,843,NA
"L","Paul Lake",2008,218,8,2008-08-05,2.5,22.7,6.4,69.8,849,NA
"L","Paul Lake",2008,218,8,2008-08-05,3,19.7,7.9,45.2,861,NA
"L","Paul Lake",2008,218,8,2008-08-05,3.5,16.8,9,27.8,858,NA
"L","Paul Lake",2008,218,8,2008-08-05,4,13.4,7.4,17,862,NA
"L","Paul Lake",2008,218,8,2008-08-05,4.5,10.8,4.5,10.7,859,NA
"L","Paul Lake",2008,218,8,2008-08-05,5,9.2,2.3,6.71,879,NA
"L","Paul Lake",2008,218,8,2008-08-05,5.5,7.9,0.6,NA,NA,NA
"L","Paul Lake",2008,218,8,2008-08-05,6,7,0.3,NA,NA,NA
"L","Paul Lake",2008,218,8,2008-08-05,6.5,6.4,0.2,NA,NA,NA
"L","Paul Lake",2008,218,8,2008-08-05,7,5.9,0.2,NA,NA,NA
"L","Paul Lake",2008,218,8,2008-08-05,8,5.4,0.2,NA,NA,NA
"L","Paul Lake",2008,218,8,2008-08-05,9,5.1,0.2,NA,NA,NA
"L","Paul Lake",2008,218,8,2008-08-05,10,5.1,0.1,NA,NA,NA
"L","Paul Lake",2008,218,8,2008-08-05,11,5.1,0.1,NA,NA,NA
"L","Paul Lake",2008,218,8,2008-08-05,12,5.1,0.1,NA,NA,NA
"R","Peter Lake",2008,224,8,2008-08-11,0,22,8.2,834,841,NA
"R","Peter Lake",2008,224,8,2008-08-11,0.25,NA,NA,684,894,NA
"R","Peter Lake",2008,224,8,2008-08-11,0.5,22.1,8.2,560,848,NA
"R","Peter Lake",2008,224,8,2008-08-11,0.75,NA,NA,430,847,NA
"R","Peter Lake",2008,224,8,2008-08-11,1,22,8,312,843,NA
"R","Peter Lake",2008,224,8,2008-08-11,1.5,22,8.1,222,836,NA
"R","Peter Lake",2008,224,8,2008-08-11,2,22,8,150,849,NA
"R","Peter Lake",2008,224,8,2008-08-11,2.5,22,8,104,865,NA
"R","Peter Lake",2008,224,8,2008-08-11,3,21.8,8.2,72.7,852,NA
"R","Peter Lake",2008,224,8,2008-08-11,3.5,18.8,11.8,48.8,872,NA
"R","Peter Lake",2008,224,8,2008-08-11,4,15.8,12.1,33.3,849,NA
"R","Peter Lake",2008,224,8,2008-08-11,4.5,12.5,6.1,22.4,848,NA
"R","Peter Lake",2008,224,8,2008-08-11,5,9.7,4,14.7,862,NA
"R","Peter Lake",2008,224,8,2008-08-11,5.5,8.4,2.9,9.51,856,NA
"R","Peter Lake",2008,224,8,2008-08-11,6,7,1.1,5.85,865,NA
"R","Peter Lake",2008,224,8,2008-08-11,6.5,6.3,0.6,NA,NA,NA
"R","Peter Lake",2008,224,8,2008-08-11,7,5.6,0.3,NA,NA,NA
"R","Peter Lake",2008,224,8,2008-08-11,8,4.9,0.2,NA,NA,NA
"R","Peter Lake",2008,224,8,2008-08-11,9,4.6,0.2,NA,NA,NA
"R","Peter Lake",2008,224,8,2008-08-11,10,4.6,0.2,NA,NA,NA
"R","Peter Lake",2008,224,8,2008-08-11,11,4.6,0.1,NA,NA,NA
"R","Peter Lake",2008,224,8,2008-08-11,12,4.5,0.1,NA,NA,NA
"L","Paul Lake",2008,225,8,2008-08-12,0,22,7.3,516,596,NA
"L","Paul Lake",2008,225,8,2008-08-12,0.25,NA,NA,443,633,NA
"L","Paul Lake",2008,225,8,2008-08-12,0.5,22,7.1,631,1094,NA
"L","Paul Lake",2008,225,8,2008-08-12,0.75,NA,NA,330,775,NA
"L","Paul Lake",2008,225,8,2008-08-12,1,22,7.1,312,989,NA
"L","Paul Lake",2008,225,8,2008-08-12,1.5,21.9,7,194,938,NA
"L","Paul Lake",2008,225,8,2008-08-12,2,21.8,6.9,112,827,NA
"L","Paul Lake",2008,225,8,2008-08-12,2.5,21.6,6.8,78.8,865,NA
"L","Paul Lake",2008,225,8,2008-08-12,3,20.6,7.5,47.3,758,NA
"L","Paul Lake",2008,225,8,2008-08-12,3.5,17.7,9.2,31.4,814,NA
"L","Paul Lake",2008,225,8,2008-08-12,4,14.1,9,21.6,883,NA
"L","Paul Lake",2008,225,8,2008-08-12,4.5,11.2,6.2,13.5,829,NA
"L","Paul Lake",2008,225,8,2008-08-12,5,9.5,2.6,8.87,822,NA
"L","Paul Lake",2008,225,8,2008-08-12,5.5,8.1,0.9,4.54,628,NA
"L","Paul Lake",2008,225,8,2008-08-12,6,7.3,0.3,NA,NA,NA
"L","Paul Lake",2008,225,8,2008-08-12,6.5,6.4,0.2,NA,NA,NA
"L","Paul Lake",2008,225,8,2008-08-12,7,5.8,0.2,NA,NA,NA
"L","Paul Lake",2008,225,8,2008-08-12,8,5.4,0.2,NA,NA,NA
"L","Paul Lake",2008,225,8,2008-08-12,9,5.2,0.2,NA,NA,NA
"L","Paul Lake",2008,225,8,2008-08-12,10,5.1,0.2,NA,NA,NA
"L","Paul Lake",2008,225,8,2008-08-12,11,5.1,0.1,NA,NA,NA
"L","Paul Lake",2008,225,8,2008-08-12,12,5.1,0.1,NA,NA,NA
"R","Peter Lake",2008,231,8,2008-08-18,0,22.4,8.4,732,775,NA
"R","Peter Lake",2008,231,8,2008-08-18,0.25,NA,NA,710,906,NA
"R","Peter Lake",2008,231,8,2008-08-18,0.5,22.5,8.4,617,964,NA
"R","Peter Lake",2008,231,8,2008-08-18,0.75,NA,NA,486,962,NA
"R","Peter Lake",2008,231,8,2008-08-18,1,22.5,8.4,392,973,NA
"R","Peter Lake",2008,231,8,2008-08-18,1.5,22.4,8.3,273,973,NA
"R","Peter Lake",2008,231,8,2008-08-18,2,22.4,8.2,194,978,NA
"R","Peter Lake",2008,231,8,2008-08-18,2.5,22.1,8.3,140,975,NA
"R","Peter Lake",2008,231,8,2008-08-18,3,21.7,8.1,94.1,891,NA
"R","Peter Lake",2008,231,8,2008-08-18,3.5,20,11.7,35.2,440,NA
"R","Peter Lake",2008,231,8,2008-08-18,4,16.2,11.9,47.3,919,NA
"R","Peter Lake",2008,231,8,2008-08-18,4.5,13.4,7.4,30.9,916,NA
"R","Peter Lake",2008,231,8,2008-08-18,5,10.8,4.6,20,902,NA
"R","Peter Lake",2008,231,8,2008-08-18,5.5,8.5,2.9,11.6,856,NA
"R","Peter Lake",2008,231,8,2008-08-18,6,7.2,1.5,6.1,726,NA
"R","Peter Lake",2008,231,8,2008-08-18,6.5,6.3,0.6,NA,NA,NA
"R","Peter Lake",2008,231,8,2008-08-18,7,5.5,0.2,NA,NA,NA
"R","Peter Lake",2008,231,8,2008-08-18,8,5,0.2,NA,NA,NA
"R","Peter Lake",2008,231,8,2008-08-18,9,4.8,0.2,NA,NA,NA
"R","Peter Lake",2008,231,8,2008-08-18,10,4.6,0.2,NA,NA,NA
"R","Peter Lake",2008,231,8,2008-08-18,11,4.5,0.1,NA,NA,NA
"R","Peter Lake",2008,231,8,2008-08-18,12,4.5,0.1,NA,NA,NA
"L","Paul Lake",2008,232,8,2008-08-19,0,21.1,6.8,832,862,NA
"L","Paul Lake",2008,232,8,2008-08-19,0.25,NA,NA,642,845,NA
"L","Paul Lake",2008,232,8,2008-08-19,0.5,21.1,6.7,484,848,NA
"L","Paul Lake",2008,232,8,2008-08-19,0.75,NA,NA,383,817,NA
"L","Paul Lake",2008,232,8,2008-08-19,1,21.1,6.7,268,811,NA
"L","Paul Lake",2008,232,8,2008-08-19,1.5,21.1,6.6,172,805,NA
"L","Paul Lake",2008,232,8,2008-08-19,2,21.1,6.5,113,826,NA
"L","Paul Lake",2008,232,8,2008-08-19,2.5,21,6.6,72.9,817,NA
"L","Paul Lake",2008,232,8,2008-08-19,3,20.5,6.8,48.9,815,NA
"L","Paul Lake",2008,232,8,2008-08-19,3.5,18,7.5,29.3,803,NA
"L","Paul Lake",2008,232,8,2008-08-19,4,14.6,7.3,18.7,809,NA
"L","Paul Lake",2008,232,8,2008-08-19,4.5,11.6,4,11.6,808,NA
"L","Paul Lake",2008,232,8,2008-08-19,5,9.8,2.2,7.62,818,NA
"L","Paul Lake",2008,232,8,2008-08-19,5.5,8.2,0.7,NA,NA,NA
"L","Paul Lake",2008,232,8,2008-08-19,6,7.3,0.3,NA,NA,NA
