"lakename","year4","daynum","month","sampledate","depth","nutrient","concentration"
"Paul Lake",2014,166,6,2014-06-15,0.5,"tp_ug",9
"Peter Lake",2014,166,6,2014-06-15,0.5,"tn_ug",312
"Peter Lake",2014,166,6,2014-06-15,0.5,"tp_ug",18
"Paul Lake",2014,167,6,2014-06-16,0.5,"tn_ug",299
"Paul Lake",2014,167,6,2014-06-16,0.5,"tp_ug",14
"Peter Lake",2014,167,6,2014-06-16,4,"nh34",2.2
"Peter Lake",2014,167,6,2014-06-16,4,"no23",0.744444444
"Peter Lake",2014,167,6,2014-06-16,4,"po4",0.066666667
"Peter Lake",2014,167,6,2014-06-16,0.5,"tn_ug",344
"Peter Lake",2014,167,6,2014-06-16,0.5,"tp_ug",18
"Peter Lake",2014,167,6,2014-06-16,12,"nh34",806.3
"Peter Lake",2014,167,6,2014-06-16,12,"no23",2.544444444
"Peter Lake",2014,167,6,2014-06-16,12,"po4",65.56666667
"Paul Lake",2014,168,6,2014-06-17,4,"nh34",3.8
"Paul Lake",2014,168,6,2014-06-17,4,"no23",-1.855555556
"Paul Lake",2014,168,6,2014-06-17,4,"po4",-0.133333333
"Paul Lake",2014,168,6,2014-06-17,0.5,"tn_ug",223
"Paul Lake",2014,168,6,2014-06-17,0.5,"tp_ug",11
"Paul Lake",2014,168,6,2014-06-17,9,"nh34",703.4
"Paul Lake",2014,168,6,2014-06-17,9,"no23",2.844444444
"Paul Lake",2014,168,6,2014-06-17,9,"po4",5.766666667
"Peter Lake",2014,168,6,2014-06-17,0.5,"tn_ug",316
"Peter Lake",2014,168,6,2014-06-17,0.5,"tp_ug",19
"Paul Lake",2014,169,6,2014-06-18,0.5,"tn_ug",232
"Paul Lake",2014,169,6,2014-06-18,0.5,"tp_ug",8
"Peter Lake",2014,169,6,2014-06-18,0.5,"tn_ug",366
"Peter Lake",2014,169,6,2014-06-18,0.5,"tp_ug",23
"Paul Lake",2014,170,6,2014-06-19,0.5,"tn_ug",311
"Paul Lake",2014,170,6,2014-06-19,0.5,"tp_ug",20
"Peter Lake",2014,170,6,2014-06-19,0.5,"tn_ug",385
"Peter Lake",2014,170,6,2014-06-19,0.5,"tp_ug",28
"Paul Lake",2014,171,6,2014-06-20,0.5,"tn_ug",194
"Paul Lake",2014,171,6,2014-06-20,0.5,"tp_ug",12
"Peter Lake",2014,171,6,2014-06-20,0.5,"tn_ug",333
"Peter Lake",2014,171,6,2014-06-20,0.5,"tp_ug",22
"Paul Lake",2014,172,6,2014-06-21,0.5,"tn_ug",243
"Paul Lake",2014,172,6,2014-06-21,0.5,"tp_ug",12
"Peter Lake",2014,172,6,2014-06-21,0.5,"tn_ug",320
"Peter Lake",2014,172,6,2014-06-21,0.5,"tp_ug",23
"Paul Lake",2014,173,6,2014-06-22,0.5,"tn_ug",196
"Paul Lake",2014,173,6,2014-06-22,0.5,"tp_ug",10
"Peter Lake",2014,173,6,2014-06-22,0.5,"tn_ug",308
"Peter Lake",2014,173,6,2014-06-22,0.5,"tp_ug",23
"Paul Lake",2014,174,6,2014-06-23,0.5,"tn_ug",268
"Paul Lake",2014,174,6,2014-06-23,0.5,"tp_ug",19
"Peter Lake",2014,174,6,2014-06-23,0.5,"tn_ug",360
"Peter Lake",2014,174,6,2014-06-23,0.5,"tp_ug",23
"Paul Lake",2014,175,6,2014-06-24,4,"nh34",4.9
"Paul Lake",2014,175,6,2014-06-24,4,"no23",-0.555555556
"Paul Lake",2014,175,6,2014-06-24,4,"po4",-0.133333333
"Paul Lake",2014,175,6,2014-06-24,0.5,"tn_ug",227
"Paul Lake",2014,175,6,2014-06-24,0.5,"tp_ug",27
"Paul Lake",2014,175,6,2014-06-24,9,"nh34",446.3
"Paul Lake",2014,175,6,2014-06-24,9,"no23",2.944444444
"Paul Lake",2014,175,6,2014-06-24,9,"po4",10.26666667
"Peter Lake",2014,175,6,2014-06-24,4,"nh34",-11.3
"Peter Lake",2014,175,6,2014-06-24,4,"no23",0.744444444
"Peter Lake",2014,175,6,2014-06-24,4,"po4",-0.033333333
"Peter Lake",2014,175,6,2014-06-24,0.5,"tn_ug",326
"Peter Lake",2014,175,6,2014-06-24,0.5,"tp_ug",26
"Peter Lake",2014,175,6,2014-06-24,12,"nh34",725.8
"Peter Lake",2014,175,6,2014-06-24,12,"no23",0.644444444
"Peter Lake",2014,175,6,2014-06-24,12,"po4",45.76666667
"Paul Lake",2014,176,6,2014-06-25,0.5,"tn_ug",237
"Paul Lake",2014,176,6,2014-06-25,0.5,"tp_ug",11
"Peter Lake",2014,176,6,2014-06-25,0.5,"tn_ug",345
"Peter Lake",2014,176,6,2014-06-25,0.5,"tp_ug",22
"Paul Lake",2014,177,6,2014-06-26,0.5,"tn_ug",215
"Paul Lake",2014,177,6,2014-06-26,0.5,"tp_ug",13
"Peter Lake",2014,177,6,2014-06-26,0.5,"tn_ug",337
"Peter Lake",2014,177,6,2014-06-26,0.5,"tp_ug",25
"Paul Lake",2014,178,6,2014-06-27,0.5,"tn_ug",230
"Paul Lake",2014,178,6,2014-06-27,0.5,"tp_ug",6
"Peter Lake",2014,178,6,2014-06-27,0.5,"tn_ug",318
"Peter Lake",2014,178,6,2014-06-27,0.5,"tp_ug",15
"Paul Lake",2014,179,6,2014-06-28,0.5,"tn_ug",208
"Paul Lake",2014,179,6,2014-06-28,0.5,"tp_ug",8
"Peter Lake",2014,179,6,2014-06-28,0.5,"tn_ug",344
"Peter Lake",2014,179,6,2014-06-28,0.5,"tp_ug",15
"Paul Lake",2014,180,6,2014-06-29,0.5,"tn_ug",297
"Paul Lake",2014,180,6,2014-06-29,0.5,"tp_ug",9
"Peter Lake",2014,180,6,2014-06-29,0.5,"tn_ug",360
"Peter Lake",2014,180,6,2014-06-29,0.5,"tp_ug",16
"Paul Lake",2014,181,6,2014-06-30,0.5,"tn_ug",215
"Paul Lake",2014,181,6,2014-06-30,0.5,"tp_ug",7
"Peter Lake",2014,181,6,2014-06-30,4,"nh34",-1.5
"Peter Lake",2014,181,6,2014-06-30,4,"no23",0.344444444
"Peter Lake",2014,181,6,2014-06-30,4,"po4",0.966666667
"Peter Lake",2014,181,6,2014-06-30,0.5,"tn_ug",308
"Peter Lake",2014,181,6,2014-06-30,0.5,"tp_ug",13
"Peter Lake",2014,181,6,2014-06-30,12,"nh34",924.2
"Peter Lake",2014,181,6,2014-06-30,12,"no23",41.84444444
"Peter Lake",2014,181,6,2014-06-30,12,"po4",71.06666667
"Paul Lake",2014,182,7,2014-07-01,4,"nh34",31.8
"Paul Lake",2014,182,7,2014-07-01,4,"no23",-0.755555556
"Paul Lake",2014,182,7,2014-07-01,4,"po4",1.066666667
"Paul Lake",2014,182,7,2014-07-01,0.5,"tn_ug",230
"Paul Lake",2014,182,7,2014-07-01,0.5,"tp_ug",7
"Paul Lake",2014,182,7,2014-07-01,9,"nh34",841.2
"Paul Lake",2014,182,7,2014-07-01,9,"no23",3.244444444
"Paul Lake",2014,182,7,2014-07-01,9,"po4",14.16666667
"Peter Lake",2014,182,7,2014-07-01,0.5,"tn_ug",355
"Peter Lake",2014,182,7,2014-07-01,0.5,"tp_ug",20
"Paul Lake",2014,183,7,2014-07-02,0.5,"tn_ug",222
"Paul Lake",2014,183,7,2014-07-02,0.5,"tp_ug",9
"Peter Lake",2014,183,7,2014-07-02,0.5,"tn_ug",304
"Peter Lake",2014,183,7,2014-07-02,0.5,"tp_ug",14
"Paul Lake",2014,184,7,2014-07-03,0.5,"tn_ug",242
"Paul Lake",2014,184,7,2014-07-03,0.5,"tp_ug",7
"Peter Lake",2014,184,7,2014-07-03,0.5,"tn_ug",331
"Peter Lake",2014,184,7,2014-07-03,0.5,"tp_ug",16
"Paul Lake",2014,185,7,2014-07-04,0.5,"tn_ug",233
"Paul Lake",2014,185,7,2014-07-04,0.5,"tp_ug",6
"Peter Lake",2014,185,7,2014-07-04,0.5,"tn_ug",322
"Peter Lake",2014,185,7,2014-07-04,0.5,"tp_ug",13
"Paul Lake",2014,186,7,2014-07-05,0.5,"tn_ug",250
"Paul Lake",2014,186,7,2014-07-05,0.5,"tp_ug",7
"Peter Lake",2014,186,7,2014-07-05,0.5,"tn_ug",303
"Peter Lake",2014,186,7,2014-07-05,0.5,"tp_ug",14
"Paul Lake",2014,187,7,2014-07-06,0.5,"tn_ug",272
"Paul Lake",2014,187,7,2014-07-06,0.5,"tp_ug",7
"Peter Lake",2014,187,7,2014-07-06,0.5,"tn_ug",342
"Peter Lake",2014,187,7,2014-07-06,0.5,"tp_ug",17
"Paul Lake",2014,188,7,2014-07-07,0.5,"tn_ug",214
"Paul Lake",2014,188,7,2014-07-07,0.5,"tp_ug",12
"Peter Lake",2014,188,7,2014-07-07,4,"nh34",3.4
"Peter Lake",2014,188,7,2014-07-07,4,"no23",-0.555555556
"Peter Lake",2014,188,7,2014-07-07,4,"po4",1.366666667
"Peter Lake",2014,188,7,2014-07-07,0.5,"tn_ug",386
"Peter Lake",2014,188,7,2014-07-07,0.5,"tp_ug",14
"Peter Lake",2014,188,7,2014-07-07,12,"nh34",685.7
"Peter Lake",2014,188,7,2014-07-07,12,"no23",17.84444444
"Peter Lake",2014,188,7,2014-07-07,12,"po4",47.06666667
"Paul Lake",2014,189,7,2014-07-08,4,"nh34",0.1
"Paul Lake",2014,189,7,2014-07-08,4,"no23",-0.555555556
"Paul Lake",2014,189,7,2014-07-08,4,"po4",0.866666667
"Paul Lake",2014,189,7,2014-07-08,0.5,"tn_ug",259
"Paul Lake",2014,189,7,2014-07-08,0.5,"tp_ug",9
"Paul Lake",2014,189,7,2014-07-08,9,"nh34",528.8
"Paul Lake",2014,189,7,2014-07-08,9,"no23",1.544444444
"Paul Lake",2014,189,7,2014-07-08,9,"po4",2.666666667
"Peter Lake",2014,189,7,2014-07-08,0.5,"tn_ug",343
"Peter Lake",2014,189,7,2014-07-08,0.5,"tp_ug",15
"Paul Lake",2014,190,7,2014-07-09,0.5,"tn_ug",226
"Paul Lake",2014,190,7,2014-07-09,0.5,"tp_ug",8
"Peter Lake",2014,190,7,2014-07-09,0.5,"tn_ug",354
"Peter Lake",2014,190,7,2014-07-09,0.5,"tp_ug",16
"Paul Lake",2014,191,7,2014-07-10,0.5,"tn_ug",228
"Paul Lake",2014,191,7,2014-07-10,0.5,"tp_ug",8
"Peter Lake",2014,191,7,2014-07-10,0.5,"tn_ug",376
"Peter Lake",2014,191,7,2014-07-10,0.5,"tp_ug",21
"Paul Lake",2014,192,7,2014-07-11,0.5,"tn_ug",209
"Paul Lake",2014,192,7,2014-07-11,0.5,"tp_ug",7
"Peter Lake",2014,192,7,2014-07-11,0.5,"tn_ug",407
"Peter Lake",2014,192,7,2014-07-11,0.5,"tp_ug",16
"Paul Lake",2014,193,7,2014-07-12,0.5,"tn_ug",223
"Paul Lake",2014,193,7,2014-07-12,0.5,"tp_ug",9
"Peter Lake",2014,193,7,2014-07-12,0.5,"tn_ug",333
"Peter Lake",2014,193,7,2014-07-12,0.5,"tp_ug",15
"Paul Lake",2014,194,7,2014-07-13,0.5,"tn_ug",198
"Paul Lake",2014,194,7,2014-07-13,0.5,"tp_ug",1
"Peter Lake",2014,194,7,2014-07-13,0.5,"tn_ug",350
"Peter Lake",2014,194,7,2014-07-13,0.5,"tp_ug",13
"Paul Lake",2014,195,7,2014-07-14,0.5,"tn_ug",217
"Paul Lake",2014,195,7,2014-07-14,0.5,"tp_ug",8
"Peter Lake",2014,195,7,2014-07-14,4,"nh34",-7.6
"Peter Lake",2014,195,7,2014-07-14,4,"no23",0.144444444
"Peter Lake",2014,195,7,2014-07-14,4,"po4",0.566666667
"Peter Lake",2014,195,7,2014-07-14,0.5,"tn_ug",388
"Peter Lake",2014,195,7,2014-07-14,0.5,"tp_ug",16
"Peter Lake",2014,195,7,2014-07-14,12,"nh34",1054.5
"Peter Lake",2014,195,7,2014-07-14,12,"no23",3.944444444
"Peter Lake",2014,195,7,2014-07-14,12,"po4",108.9666667
"Paul Lake",2014,196,7,2014-07-15,4,"nh34",-18.7
"Paul Lake",2014,196,7,2014-07-15,4,"no23",-1.255555556
"Paul Lake",2014,196,7,2014-07-15,4,"po4",-0.133333333
"Paul Lake",2014,196,7,2014-07-15,0.5,"tn_ug",231
"Paul Lake",2014,196,7,2014-07-15,0.5,"tp_ug",10
"Paul Lake",2014,196,7,2014-07-15,9,"nh34",867.3
"Paul Lake",2014,196,7,2014-07-15,9,"no23",5.044444444
"Paul Lake",2014,196,7,2014-07-15,9,"po4",4.466666667
"Peter Lake",2014,196,7,2014-07-15,0.5,"tn_ug",400
"Peter Lake",2014,196,7,2014-07-15,0.5,"tp_ug",15
"Paul Lake",2014,197,7,2014-07-16,0.5,"tn_ug",268
"Paul Lake",2014,197,7,2014-07-16,0.5,"tp_ug",11
"Peter Lake",2014,197,7,2014-07-16,0.5,"tn_ug",353
"Peter Lake",2014,197,7,2014-07-16,0.5,"tp_ug",13
"Paul Lake",2014,198,7,2014-07-17,0.5,"tn_ug",217
"Paul Lake",2014,198,7,2014-07-17,0.5,"tp_ug",2
"Peter Lake",2014,198,7,2014-07-17,0.5,"tn_ug",412
"Peter Lake",2014,198,7,2014-07-17,0.5,"tp_ug",14
"Paul Lake",2014,199,7,2014-07-18,0.5,"tn_ug",229
"Paul Lake",2014,199,7,2014-07-18,0.5,"tp_ug",2
"Peter Lake",2014,199,7,2014-07-18,0.5,"tn_ug",409
"Peter Lake",2014,199,7,2014-07-18,0.5,"tp_ug",23
"Paul Lake",2014,200,7,2014-07-19,0.5,"tn_ug",214
"Paul Lake",2014,200,7,2014-07-19,0.5,"tp_ug",9
"Peter Lake",2014,200,7,2014-07-19,0.5,"tn_ug",347
"Peter Lake",2014,200,7,2014-07-19,0.5,"tp_ug",16
"Paul Lake",2014,201,7,2014-07-20,0.5,"tn_ug",212
"Paul Lake",2014,201,7,2014-07-20,0.5,"tp_ug",8
"Peter Lake",2014,201,7,2014-07-20,0.5,"tn_ug",405
"Peter Lake",2014,201,7,2014-07-20,0.5,"tp_ug",17
"Paul Lake",2014,202,7,2014-07-21,0.5,"tn_ug",237
"Paul Lake",2014,202,7,2014-07-21,0.5,"tp_ug",9
"Peter Lake",2014,202,7,2014-07-21,4,"nh34",-0.1
"Peter Lake",2014,202,7,2014-07-21,4,"no23",0.044444444
"Peter Lake",2014,202,7,2014-07-21,4,"po4",2.666666667
"Peter Lake",2014,202,7,2014-07-21,0.5,"tn_ug",403
"Peter Lake",2014,202,7,2014-07-21,0.5,"tp_ug",18
"Peter Lake",2014,202,7,2014-07-21,12,"nh34",1297
"Peter Lake",2014,202,7,2014-07-21,12,"no23",6.444444444
"Peter Lake",2014,202,7,2014-07-21,12,"po4",161.7666667
"Paul Lake",2014,203,7,2014-07-22,4,"nh34",-7.7
"Paul Lake",2014,203,7,2014-07-22,4,"no23",0.344444444
"Paul Lake",2014,203,7,2014-07-22,4,"po4",0.166666667
"Paul Lake",2014,203,7,2014-07-22,0.5,"tn_ug",230
"Paul Lake",2014,203,7,2014-07-22,0.5,"tp_ug",10
"Paul Lake",2014,203,7,2014-07-22,9,"nh34",1065.1
"Paul Lake",2014,203,7,2014-07-22,9,"no23",7.144444444
"Paul Lake",2014,203,7,2014-07-22,9,"po4",18.56666667
"Peter Lake",2014,203,7,2014-07-22,0.5,"tn_ug",418
"Peter Lake",2014,203,7,2014-07-22,0.5,"tp_ug",19
"Paul Lake",2014,204,7,2014-07-23,0.5,"tn_ug",212
"Paul Lake",2014,204,7,2014-07-23,0.5,"tp_ug",10
"Peter Lake",2014,204,7,2014-07-23,0.5,"tn_ug",363
"Peter Lake",2014,204,7,2014-07-23,0.5,"tp_ug",16
"Paul Lake",2014,205,7,2014-07-24,0.5,"tn_ug",225
"Paul Lake",2014,205,7,2014-07-24,0.5,"tp_ug",9
"Peter Lake",2014,205,7,2014-07-24,0.5,"tn_ug",406
"Peter Lake",2014,205,7,2014-07-24,0.5,"tp_ug",18
"Paul Lake",2014,206,7,2014-07-25,0.5,"tn_ug",255
"Paul Lake",2014,206,7,2014-07-25,0.5,"tp_ug",13
"Peter Lake",2014,206,7,2014-07-25,0.5,"tn_ug",427
"Peter Lake",2014,206,7,2014-07-25,0.5,"tp_ug",20
"Paul Lake",2014,207,7,2014-07-26,0.5,"tn_ug",220
"Paul Lake",2014,207,7,2014-07-26,0.5,"tp_ug",12
"Peter Lake",2014,207,7,2014-07-26,0.5,"tn_ug",360
"Peter Lake",2014,207,7,2014-07-26,0.5,"tp_ug",21
"Paul Lake",2014,208,7,2014-07-27,0.5,"tn_ug",231
"Paul Lake",2014,208,7,2014-07-27,0.5,"tp_ug",12
"Peter Lake",2014,208,7,2014-07-27,0.5,"tn_ug",438
"Peter Lake",2014,208,7,2014-07-27,0.5,"tp_ug",26
"Paul Lake",2014,209,7,2014-07-28,0.5,"tn_ug",240
"Paul Lake",2014,209,7,2014-07-28,0.5,"tp_ug",10
"Peter Lake",2014,209,7,2014-07-28,4,"nh34",3.4
"Peter Lake",2014,209,7,2014-07-28,4,"no23",0.244444444
"Peter Lake",2014,209,7,2014-07-28,4,"po4",2.566666667
"Peter Lake",2014,209,7,2014-07-28,0.5,"tn_ug",416
"Peter Lake",2014,209,7,2014-07-28,0.5,"tp_ug",31
"Peter Lake",2014,209,7,2014-07-28,12,"nh34",924.7
"Peter Lake",2014,209,7,2014-07-28,12,"no23",5.744444444
"Peter Lake",2014,209,7,2014-07-28,12,"po4",97.06666667
"Paul Lake",2014,210,7,2014-07-29,4,"nh34",-6.6
"Paul Lake",2014,210,7,2014-07-29,4,"no23",-0.555555556
"Paul Lake",2014,210,7,2014-07-29,4,"po4",1.266666667
"Paul Lake",2014,210,7,2014-07-29,0.5,"tn_ug",266
"Paul Lake",2014,210,7,2014-07-29,0.5,"tp_ug",7
"Paul Lake",2014,210,7,2014-07-29,9,"nh34",675.2
"Paul Lake",2014,210,7,2014-07-29,9,"no23",2.444444444
"Paul Lake",2014,210,7,2014-07-29,9,"po4",-0.033333333
"Peter Lake",2014,210,7,2014-07-29,0.5,"tn_ug",427
"Peter Lake",2014,210,7,2014-07-29,0.5,"tp_ug",13
"Paul Lake",2014,211,7,2014-07-30,0.5,"tn_ug",221
"Paul Lake",2014,211,7,2014-07-30,0.5,"tp_ug",2
"Peter Lake",2014,211,7,2014-07-30,0.5,"tn_ug",390
"Peter Lake",2014,211,7,2014-07-30,0.5,"tp_ug",11
"Paul Lake",2014,212,7,2014-07-31,0.5,"tn_ug",227
"Paul Lake",2014,212,7,2014-07-31,0.5,"tp_ug",5
"Peter Lake",2014,212,7,2014-07-31,0.5,"tn_ug",416
"Peter Lake",2014,212,7,2014-07-31,0.5,"tp_ug",11
"Paul Lake",2014,213,8,2014-08-01,0.5,"tn_ug",214
"Paul Lake",2014,213,8,2014-08-01,0.5,"tp_ug",9
"Peter Lake",2014,213,8,2014-08-01,0.5,"tn_ug",403
"Peter Lake",2014,213,8,2014-08-01,0.5,"tp_ug",12
"Paul Lake",2014,214,8,2014-08-02,0.5,"tn_ug",242
"Paul Lake",2014,214,8,2014-08-02,0.5,"tp_ug",2
"Peter Lake",2014,214,8,2014-08-02,0.5,"tn_ug",380
"Peter Lake",2014,214,8,2014-08-02,0.5,"tp_ug",13
"Paul Lake",2014,215,8,2014-08-03,0.5,"tn_ug",192
"Paul Lake",2014,215,8,2014-08-03,0.5,"tp_ug",3
"Peter Lake",2014,215,8,2014-08-03,0.5,"tn_ug",414
"Peter Lake",2014,215,8,2014-08-03,0.5,"tp_ug",12
"Paul Lake",2014,216,8,2014-08-04,0.5,"tn_ug",213
"Paul Lake",2014,216,8,2014-08-04,0.5,"tp_ug",2
"Peter Lake",2014,216,8,2014-08-04,4,"nh34",31.2
"Peter Lake",2014,216,8,2014-08-04,4,"no23",-0.455555556
"Peter Lake",2014,216,8,2014-08-04,4,"po4",1.066666667
"Peter Lake",2014,216,8,2014-08-04,0.5,"tn_ug",469
"Peter Lake",2014,216,8,2014-08-04,0.5,"tp_ug",18
"Peter Lake",2014,216,8,2014-08-04,12,"nh34",663
"Peter Lake",2014,216,8,2014-08-04,12,"no23",3.244444444
"Peter Lake",2014,216,8,2014-08-04,12,"po4",97.46666667
"Paul Lake",2014,217,8,2014-08-05,4,"nh34",-10.3
"Paul Lake",2014,217,8,2014-08-05,4,"no23",-0.855555556
"Paul Lake",2014,217,8,2014-08-05,4,"po4",-0.033333333
"Paul Lake",2014,217,8,2014-08-05,0.5,"tn_ug",228
"Paul Lake",2014,217,8,2014-08-05,0.5,"tp_ug",2
"Paul Lake",2014,217,8,2014-08-05,9,"nh34",927.8
"Paul Lake",2014,217,8,2014-08-05,9,"no23",2.344444444
"Paul Lake",2014,217,8,2014-08-05,9,"po4",1.566666667
"Peter Lake",2014,217,8,2014-08-05,0.5,"tn_ug",424
"Peter Lake",2014,217,8,2014-08-05,0.5,"tp_ug",12
"Paul Lake",2014,218,8,2014-08-06,0.5,"tn_ug",237
"Paul Lake",2014,218,8,2014-08-06,0.5,"tp_ug",2
"Peter Lake",2014,218,8,2014-08-06,0.5,"tn_ug",445
"Peter Lake",2014,218,8,2014-08-06,0.5,"tp_ug",15
"Paul Lake",2014,219,8,2014-08-07,0.5,"tn_ug",221
"Paul Lake",2014,219,8,2014-08-07,0.5,"tp_ug",2
"Peter Lake",2014,219,8,2014-08-07,0.5,"tn_ug",442
"Peter Lake",2014,219,8,2014-08-07,0.5,"tp_ug",15
"Paul Lake",2014,220,8,2014-08-08,0.5,"tn_ug",295
"Paul Lake",2014,220,8,2014-08-08,0.5,"tp_ug",2
"Peter Lake",2014,220,8,2014-08-08,0.5,"tn_ug",462
"Peter Lake",2014,220,8,2014-08-08,0.5,"tp_ug",14
"Paul Lake",2014,221,8,2014-08-09,0.5,"tn_ug",243
"Paul Lake",2014,221,8,2014-08-09,0.5,"tp_ug",2
"Peter Lake",2014,221,8,2014-08-09,0.5,"tn_ug",383
"Peter Lake",2014,221,8,2014-08-09,0.5,"tp_ug",11
"Paul Lake",2014,222,8,2014-08-10,0.5,"tn_ug",227
"Paul Lake",2014,222,8,2014-08-10,0.5,"tp_ug",2
"Peter Lake",2014,222,8,2014-08-10,0.5,"tn_ug",411
"Peter Lake",2014,222,8,2014-08-10,0.5,"tp_ug",9
"Paul Lake",2014,223,8,2014-08-11,0.5,"tn_ug",221
"Paul Lake",2014,223,8,2014-08-11,0.5,"tp_ug",6
"Peter Lake",2014,223,8,2014-08-11,4,"nh34",14.8
"Peter Lake",2014,223,8,2014-08-11,4,"no23",9.044444444
"Peter Lake",2014,223,8,2014-08-11,4,"po4",0.266666667
"Peter Lake",2014,223,8,2014-08-11,0.5,"tn_ug",449
"Peter Lake",2014,223,8,2014-08-11,0.5,"tp_ug",13
"Peter Lake",2014,223,8,2014-08-11,12,"nh34",956.6
"Peter Lake",2014,223,8,2014-08-11,12,"no23",1.644444444
"Peter Lake",2014,223,8,2014-08-11,12,"po4",106.6666667
"Paul Lake",2014,224,8,2014-08-12,4,"nh34",11.6
"Paul Lake",2014,224,8,2014-08-12,4,"no23",-0.655555556
"Paul Lake",2014,224,8,2014-08-12,4,"po4",-0.033333333
"Paul Lake",2014,224,8,2014-08-12,0.5,"tn_ug",229
"Paul Lake",2014,224,8,2014-08-12,0.5,"tp_ug",2
"Paul Lake",2014,224,8,2014-08-12,9,"nh34",1013.2
"Paul Lake",2014,224,8,2014-08-12,9,"no23",2.444444444
"Paul Lake",2014,224,8,2014-08-12,9,"po4",0.366666667
"Peter Lake",2014,224,8,2014-08-12,0.5,"tn_ug",507
"Peter Lake",2014,224,8,2014-08-12,0.5,"tp_ug",14
"Paul Lake",2014,225,8,2014-08-13,0.5,"tn_ug",224
"Paul Lake",2014,225,8,2014-08-13,0.5,"tp_ug",1
"Peter Lake",2014,225,8,2014-08-13,0.5,"tn_ug",463
"Peter Lake",2014,225,8,2014-08-13,0.5,"tp_ug",12
"Paul Lake",2014,226,8,2014-08-14,0.5,"tn_ug",257
"Paul Lake",2014,226,8,2014-08-14,0.5,"tp_ug",6
"Peter Lake",2014,226,8,2014-08-14,0.5,"tn_ug",454
"Peter Lake",2014,226,8,2014-08-14,0.5,"tp_ug",12
"Paul Lake",2014,227,8,2014-08-15,0.5,"tn_ug",234
"Paul Lake",2014,227,8,2014-08-15,0.5,"tp_ug",5
"Peter Lake",2014,227,8,2014-08-15,0.5,"tn_ug",437
"Peter Lake",2014,227,8,2014-08-15,0.5,"tp_ug",10
"Paul Lake",2014,228,8,2014-08-16,0.5,"tn_ug",226
"Paul Lake",2014,228,8,2014-08-16,0.5,"tp_ug",11
"Peter Lake",2014,228,8,2014-08-16,0.5,"tn_ug",416
"Peter Lake",2014,228,8,2014-08-16,0.5,"tp_ug",11
"Paul Lake",2014,229,8,2014-08-17,0.5,"tn_ug",218
"Paul Lake",2014,229,8,2014-08-17,0.5,"tp_ug",2
"Peter Lake",2014,229,8,2014-08-17,0.5,"tn_ug",429
"Peter Lake",2014,229,8,2014-08-17,0.5,"tp_ug",12
"Paul Lake",2014,230,8,2014-08-18,0.5,"tn_ug",240
"Paul Lake",2014,230,8,2014-08-18,0.5,"tp_ug",3
"Peter Lake",2014,230,8,2014-08-18,4,"nh34",21.8
"Peter Lake",2014,230,8,2014-08-18,4,"no23",16.74444444
"Peter Lake",2014,230,8,2014-08-18,4,"po4",0.566666667
"Peter Lake",2014,230,8,2014-08-18,0.5,"tn_ug",481
"Peter Lake",2014,230,8,2014-08-18,0.5,"tp_ug",11
"Peter Lake",2014,230,8,2014-08-18,12,"nh34",866.1
"Peter Lake",2014,230,8,2014-08-18,12,"no23",3.344444444
"Peter Lake",2014,230,8,2014-08-18,12,"po4",113.9666667
"Paul Lake",2014,231,8,2014-08-19,4,"nh34",12.4
"Paul Lake",2014,231,8,2014-08-19,4,"no23",-0.155555556
"Paul Lake",2014,231,8,2014-08-19,4,"po4",-0.233333333
"Paul Lake",2014,231,8,2014-08-19,0.5,"tn_ug",222
"Paul Lake",2014,231,8,2014-08-19,0.5,"tp_ug",2
"Paul Lake",2014,231,8,2014-08-19,9,"nh34",422.5
"Paul Lake",2014,231,8,2014-08-19,9,"no23",3.244444444
"Paul Lake",2014,231,8,2014-08-19,9,"po4",8.366666667
"Peter Lake",2014,231,8,2014-08-19,0.5,"tn_ug",450
"Peter Lake",2014,231,8,2014-08-19,0.5,"tp_ug",13
"Paul Lake",2014,232,8,2014-08-20,0.5,"tn_ug",262
"Paul Lake",2014,232,8,2014-08-20,0.5,"tp_ug",4
"Peter Lake",2014,232,8,2014-08-20,0.5,"tn_ug",471
"Peter Lake",2014,232,8,2014-08-20,0.5,"tp_ug",13
"Paul Lake",2014,233,8,2014-08-21,0.5,"tn_ug",452
"Paul Lake",2014,233,8,2014-08-21,0.5,"tp_ug",6
"Peter Lake",2014,233,8,2014-08-21,0.5,"tn_ug",542
"Peter Lake",2014,233,8,2014-08-21,0.5,"tp_ug",16
"Paul Lake",2014,234,8,2014-08-22,0.5,"tn_ug",246
"Paul Lake",2014,234,8,2014-08-22,0.5,"tp_ug",11
"Peter Lake",2014,234,8,2014-08-22,0.5,"tn_ug",567
"Peter Lake",2014,234,8,2014-08-22,0.5,"tp_ug",17
"Paul Lake",2014,235,8,2014-08-23,0.5,"tn_ug",240
"Paul Lake",2014,235,8,2014-08-23,0.5,"tp_ug",2
"Peter Lake",2014,235,8,2014-08-23,0.5,"tn_ug",512
"Peter Lake",2014,235,8,2014-08-23,0.5,"tp_ug",15
"Paul Lake",2014,236,8,2014-08-24,0.5,"tn_ug",243
"Paul Lake",2014,236,8,2014-08-24,0.5,"tp_ug",3
"Peter Lake",2014,236,8,2014-08-24,0.5,"tn_ug",493
