"plotID","trapID","collectDate","functionalGroup","dryMass","qaDryMass","subplotID","decimalLatitude","decimalLongitude","elevation","nlcdClass","plotType","geodeticDatum"
"NIWO_057","NIWO_057_081","2019-08-28","Flowers",0.02,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-08-28","Leaves",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-08-28","Twigs/branches",0.21,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-08-28","Mixed",0.25,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_063","NIWO_063_062","2019-08-28","Mixed",0.005,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-08-28","Twigs/branches",0.4,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-08-28","Mixed",0.71,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-08-28","Flowers",0,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-08-28","Woody material",0.01,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-08-28","Needles",3.43,"Y",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2019-08-28","Other",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-08-28","Twigs/branches",0,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-08-28","Twigs/branches",0.13,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-08-28","Other",0,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-08-28","Needles",1.73,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-08-28","Leaves",0,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-08-28","Needles",1.44,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-08-28","Leaves",0.005,"Y",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-08-28","Mixed",0.08,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_058","NIWO_058_101","2019-08-28","Seeds",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-08-28","Needles",1.51,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-08-28","Mixed",0.17,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-08-28","Seeds",0,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-08-28","Leaves",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2019-08-28","Other",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-08-28","Woody material",0.02,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-08-28","Woody material",0.13,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-08-28","Leaves",0.005,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-08-28","Twigs/branches",0.4,"Y",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-08-28","Woody material",0.005,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-08-28","Needles",2.03,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-08-28","Twigs/branches",0.11,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-08-28","Other",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_058","NIWO_058_101","2019-08-28","Mixed",0.005,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-08-28","Flowers",0.19,"Y",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-08-28","Needles",2.53,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-08-28","Flowers",0.02,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-08-28","Mixed",0.005,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_063","NIWO_063_062","2019-08-28","Flowers",0.005,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-08-28","Seeds",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-08-28","Woody material",0.005,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2019-08-28","Needles",1.02,"Y",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-08-28","Seeds",0.005,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-08-28","Leaves",0.005,"Y",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-08-28","Woody material",1.15,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-08-28","Leaves",0.005,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-08-28","Leaves",0.005,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-08-28","Needles",2.03,"Y",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-08-28","Twigs/branches",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_051","NIWO_051_045","2019-08-28","Woody material",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_058","NIWO_058_101","2019-08-28","Needles",1.01,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-08-28","Other",0,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_051","NIWO_051_045","2019-08-28","Seeds",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-08-28","Needles",1.88,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-08-28","Flowers",0.005,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-08-28","Needles",0.02,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-08-28","Twigs/branches",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_045","2019-08-28","Needles",0.2,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-08-28","Twigs/branches",0,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-08-28","Seeds",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-08-28","Other",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-08-28","Other",0,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_045","2019-08-28","Leaves",0.005,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-08-28","Needles",2.4,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-08-28","Seeds",0.005,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-08-28","Leaves",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-08-28","Woody material",0.005,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_103","2019-09-25","Leaves",0,"N",32,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_064","NIWO_064_159","2019-09-25","Woody material",0,"N",40,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_051","NIWO_051_103","2019-09-25","Other",0,"N",32,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_103","2019-09-25","Mixed",0,"N",32,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_103","2019-09-25","Twigs/branches",21.13,"N",32,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_103","2019-09-25","Woody material",0,"N",32,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_064","NIWO_064_159","2019-09-25","Mixed",0,"N",40,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_159","2019-09-25","Leaves",0,"N",40,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_159","2019-09-25","Twigs/branches",25.29,"N",40,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_159","2019-09-25","Other",0,"N",40,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-09-25","Leaves",0,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-09-25","Flowers",0,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-09-25","Flowers",0.005,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_045","2019-09-25","Seeds",0.005,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-09-25","Leaves",0,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_051","NIWO_051_045","2019-09-25","Needles",0.31,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-09-25","Woody material",1.79,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_058","NIWO_058_101","2019-09-25","Woody material",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-09-25","Flowers",0.02,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-09-25","Seeds",0,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-09-25","Mixed",0.11,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_063","NIWO_063_062","2019-09-25","Mixed",0.005,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-09-25","Woody material",0,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-09-25","Leaves",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_051","NIWO_051_045","2019-09-25","Flowers",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-09-25","Needles",3.21,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-09-25","Twigs/branches",0.47,"Y",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-09-25","Twigs/branches",0,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-09-25","Other",0,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_058","NIWO_058_101","2019-09-25","Twigs/branches",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-09-25","Mixed",0.49,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-09-25","Needles",3.58,"Y",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_058","NIWO_058_101","2019-09-25","Seeds",0.005,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-09-25","Needles",3.96,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-09-25","Woody material",0.005,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-09-25","Mixed",0.14,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-09-25","Leaves",0.005,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_063","NIWO_063_062","2019-09-25","Flowers",0.005,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2019-09-25","Needles",3.04,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_045","2019-09-25","Leaves",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-09-25","Woody material",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-09-25","Twigs/branches",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2019-09-25","Woody material",0.005,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2019-09-25","Needles",0.18,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-09-25","Needles",1.85,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-09-25","Mixed",0.03,"Y",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2019-09-25","Twigs/branches",0.005,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-09-25","Flowers",0.02,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-09-25","Twigs/branches",0.05,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-09-25","Seeds",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-09-25","Needles",4.76,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-09-25","Leaves",0.005,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-09-25","Needles",1.54,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-09-25","Other",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-09-25","Needles",1.84,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-09-25","Mixed",0.11,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-09-25","Mixed",0.64,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-09-25","Other",0,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-09-25","Needles",0.15,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-09-25","Flowers",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-09-25","Other",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-09-25","Woody material",0.005,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-09-25","Seeds",0,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-09-25","Twigs/branches",0.005,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-09-25","Seeds",0.005,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-09-25","Other",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_063","NIWO_063_062","2019-09-25","Leaves",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2019-09-25","Seeds",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-09-25","Needles",4.22,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-09-25","Twigs/branches",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_058","NIWO_058_101","2019-09-25","Mixed",0.005,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-09-25","Needles",3.6,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-09-25","Seeds",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_067","NIWO_067_017","2019-09-25","Mixed",0.03,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-09-25","Woody material",0.005,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-09-25","Seeds",0.005,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_045","2019-09-25","Other",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-09-25","Twigs/branches",0.13,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2019-09-25","Twigs/branches",0.15,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2019-09-25","Other",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-09-25","Other",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-09-25","Flowers",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-09-25","Other",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-09-25","Leaves",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2019-09-25","Other",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-09-25","Mixed",0.04,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-09-25","Flowers",0.08,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_051","NIWO_051_045","2019-09-25","Woody material",0.005,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-09-25","Woody material",0.05,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-09-25","Mixed",0.005,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-09-25","Leaves",0.005,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-09-25","Leaves",0.05,"Y",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-09-25","Seeds",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-09-25","Other",0,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-09-25","Flowers",0,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-09-25","Twigs/branches",0.47,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2019-09-25","Mixed",0.17,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-09-25","Leaves",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2019-09-25","Woody material",1.78,"Y",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2019-09-25","Flowers",0.01,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_047","NIWO_047_197","2019-09-25","Leaves",0.005,"Y",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2019-09-25","Twigs/branches",0.05,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2019-09-25","Seeds",0.005,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_062","NIWO_062_050","2019-09-25","Leaves",0.04,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2019-09-25","Other",0,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
