"lakeid","lakename","year4","daynum","sampledate","depth_id","depth","tn_ug","tp_ug","nh34","no23","po4","comments"
"R","Peter Lake",2013,218,2013-08-06,1,0.5,462.52614,24.86891,NA,NA,NA,""
"L","Paul Lake",2013,219,2013-08-07,1,0.5,299.70192,1.26977,NA,NA,NA,""
"R","Peter Lake",2013,219,2013-08-07,1,0.5,493.5723,34.65543,NA,NA,NA,""
"L","Paul Lake",2013,220,2013-08-08,1,0.5,252.99258,NA,NA,NA,NA,""
"R","Peter Lake",2013,220,2013-08-08,1,0.5,460.76088,17.37417,NA,NA,NA,""
"L","Paul Lake",2013,221,2013-08-09,1,0.5,263.19186,-4.61453,NA,NA,NA,""
"R","Peter Lake",2013,221,2013-08-09,1,0.5,559.65747,17.18835,NA,NA,NA,""
"L","Paul Lake",2013,222,2013-08-10,1,0.5,291.42201,-4.08804,NA,NA,NA,""
"R","Peter Lake",2013,222,2013-08-10,1,0.5,365.73105,18.2723,NA,NA,NA,""
"L","Paul Lake",2013,223,2013-08-11,1,0.5,238.98258,-3.99513,NA,NA,NA,""
"R","Peter Lake",2013,223,2013-08-11,1,0.5,376.46271,35.02707,NA,NA,NA,""
"L","Paul Lake",2013,224,2013-08-12,1,0.5,272.2143,2.50857,NA,NA,NA,""
"R","Peter Lake",2013,224,2013-08-12,-1,NA,NA,NA,20.46339042,19.30334751,2.948418268,""
"R","Peter Lake",2013,224,2013-08-12,-2,4,NA,NA,19.18118462,0.719612057,0.879360528,""
"R","Peter Lake",2013,224,2013-08-12,1,0.5,396.23082,15.73276,NA,NA,NA,""
"R","Peter Lake",2013,224,2013-08-12,7,12,NA,NA,930.0797137,3.952964893,51.95930269,""
"L","Paul Lake",2013,225,2013-08-13,-1,NA,NA,NA,23.8708971,1.180166822,0.749004229,""
"L","Paul Lake",2013,225,2013-08-13,-2,4,NA,NA,23.92725792,0.957886922,1.113459323,""
"L","Paul Lake",2013,225,2013-08-13,1,0.5,254.89794,1.64141,NA,NA,NA,""
"L","Paul Lake",2013,225,2013-08-13,7,9,NA,NA,803.9650597,7.003170602,1.769991913,""
"R","Peter Lake",2013,225,2013-08-13,1,0.5,354.48102,20.59505,NA,NA,NA,""
"L","Paul Lake",2013,226,2013-08-14,1,0.5,284.6832,-4.11901,NA,NA,NA,""
"R","Peter Lake",2013,226,2013-08-14,1,0.5,375.39795,18.21036,NA,NA,NA,""
"L","Paul Lake",2013,227,2013-08-15,1,0.5,346.95765,-4.14998,NA,NA,NA,""
"R","Peter Lake",2013,227,2013-08-15,1,0.5,418.29657,16.56895,NA,NA,NA,""
"L","Paul Lake",2013,228,2013-08-16,1,0.5,256.77528,0.15485,NA,NA,NA,""
"R","Peter Lake",2013,228,2013-08-16,1,0.5,415.91487,30.93903,NA,NA,NA,""
"L","Paul Lake",2013,229,2013-08-17,1,0.5,261.52467,-5.63654,NA,NA,NA,""
"R","Peter Lake",2013,229,2013-08-17,1,0.5,406.90644,22.05064,NA,NA,NA,""
"L","Paul Lake",2013,230,2013-08-18,1,0.5,435.89313,0,NA,NA,NA,""
"R","Peter Lake",2013,230,2013-08-18,1,0.5,426.53445,24.68309,NA,NA,NA,""
"L","Paul Lake",2013,231,2013-08-19,1,0.5,281.81115,-4.80035,NA,NA,NA,""
"R","Peter Lake",2013,231,2013-08-19,-1,NA,NA,NA,39.39375572,21.81420654,2.551713386,""
"R","Peter Lake",2013,231,2013-08-19,-2,4,NA,NA,28.55473674,1.161753376,2.07155376,""
"R","Peter Lake",2013,231,2013-08-19,1,0.5,426.64653,20.06856,NA,NA,NA,""
"R","Peter Lake",2013,231,2013-08-19,7,12,NA,NA,898.1553772,9.909287315,53.10989076,""
"L","Paul Lake",2013,232,2013-08-20,-1,NA,NA,NA,37.89146256,3.003292831,0.939642717,""
"L","Paul Lake",2013,232,2013-08-20,-2,4,NA,NA,23.18114073,2.195527114,0.760028442,""
"L","Paul Lake",2013,232,2013-08-20,1,0.5,288.95625,-4.49065,NA,NA,NA,""
"L","Paul Lake",2013,232,2013-08-20,7,9,NA,NA,936.636522,14.40633493,1.914241028,""
"R","Peter Lake",2013,232,2013-08-20,1,0.5,553.9554,16.56895,NA,NA,NA,""
"L","Paul Lake",2013,233,2013-08-21,1,0.5,243.47979,-6.28691,NA,NA,NA,""
"R","Peter Lake",2013,233,2013-08-21,1,0.5,380.83383,19.2014,NA,NA,NA,""
"L","Paul Lake",2013,234,2013-08-22,1,0.5,270.9534,-4.58356,NA,NA,NA,""
"R","Peter Lake",2013,234,2013-08-22,1,0.5,450.37947,24.09466,NA,NA,NA,""
"L","Paul Lake",2013,235,2013-08-23,1,0.5,271.85004,-5.72945,NA,NA,NA,""
"R","Peter Lake",2013,235,2013-08-23,1,0.5,581.9754,16.53798,NA,NA,NA,""
"L","Paul Lake",2013,236,2013-08-24,1,0.5,257.09751,-3.93319,NA,NA,NA,""
"R","Peter Lake",2013,236,2013-08-24,1,0.5,505.15857,22.63907,NA,NA,NA,""
"L","Paul Lake",2013,237,2013-08-25,1,0.5,314.1042,-3.62349,NA,NA,NA,""
"R","Peter Lake",2013,237,2013-08-25,1,0.5,563.63631,20.84281,NA,NA,NA,""
"L","Paul Lake",2013,238,2013-08-26,1,0.5,293.74767,0.83619,NA,NA,NA,""
"R","Peter Lake",2013,238,2013-08-26,-1,NA,NA,NA,82.80158882,51.57182793,3.855289753,""
"R","Peter Lake",2013,238,2013-08-26,-2,4,NA,NA,60.21775678,0.616220564,4.52028772,""
"R","Peter Lake",2013,238,2013-08-26,1,0.5,474.89697,14.12232,NA,NA,NA,""
"R","Peter Lake",2013,238,2013-08-26,7,12,NA,NA,878.2206183,7.743656088,52.4365439,""
"L","Paul Lake",2013,239,2013-08-27,-1,NA,271.0908534,-2.303321501,36.02225755,6.75283821,0.759383042,""
"L","Paul Lake",2013,239,2013-08-27,-2,4,229.4284297,-3.039289339,23.83129248,0.846351808,0.803137011,""
"L","Paul Lake",2013,239,2013-08-27,1,0.5,312.57711,-3.46864,NA,NA,NA,""
"L","Paul Lake",2013,239,2013-08-27,7,9,1567.081456,49.54736293,1026.909751,7.395100731,1.815014692,""
"R","Peter Lake",2013,239,2013-08-27,1,0.5,543.54597,18.70588,NA,NA,NA,""
"L","Paul Lake",2013,240,2013-08-28,1,0.5,256.98543,-4.18095,NA,NA,NA,""
"R","Peter Lake",2013,240,2013-08-28,1,0.5,457.49655,11.24211,NA,NA,NA,""
"L","Paul Lake",2013,241,2013-08-29,1,0.5,268.62774,-6.34885,NA,NA,NA,""
"R","Peter Lake",2013,241,2013-08-29,1,0.5,467.86395,14.18426,NA,NA,NA,""
"L","Paul Lake",2013,242,2013-08-30,1,0.5,273.64332,-4.39774,NA,NA,NA,""
"R","Peter Lake",2013,242,2013-08-30,1,0.5,494.31483,12.26412,NA,NA,NA,""
"L","Paul Lake",2013,243,2013-08-31,1,0.5,324.1914,-5.20296,NA,NA,NA,""
"R","Peter Lake",2013,243,2013-08-31,-1,NA,447.7079861,17.19409879,NA,NA,NA,""
"R","Peter Lake",2013,243,2013-08-31,-2,4,358.3789438,15.44053434,NA,NA,NA,""
"R","Peter Lake",2013,243,2013-08-31,1,0.5,427.97748,11.67569,NA,NA,NA,""
"R","Peter Lake",2013,243,2013-08-31,7,12,1196.084355,93.91296417,NA,NA,NA,""
"L","Paul Lake",2013,244,2013-09-01,1,0.5,278.96712,-5.72945,NA,NA,NA,""
"R","Peter Lake",2013,244,2013-09-01,1,0.5,448.02579,15.20627,NA,NA,NA,""
"R","Peter Lake",2014,139,2014-05-19,-1,NA,NA,NA,51,2.744444444,-0.333333333,""
"R","Peter Lake",2014,139,2014-05-19,-2,4,NA,NA,24.9,125.2444444,1.566666667,""
"R","Peter Lake",2014,139,2014-05-19,7,12,NA,NA,871.8,2.044444444,101.6666667,""
"L","Paul Lake",2014,140,2014-05-20,-1,NA,NA,NA,6.9,10.84444444,0.366666667,""
"L","Paul Lake",2014,140,2014-05-20,-2,4,NA,NA,33.6,52.94444444,-0.033333333,""
"L","Paul Lake",2014,140,2014-05-20,7,9,NA,NA,691.4,1.644444444,33.86666667,""
"L","Paul Lake",2014,146,2014-05-26,1,0.5,213,8,NA,NA,NA,""
"R","Peter Lake",2014,146,2014-05-26,-1,NA,NA,NA,4.6,-0.255555556,-0.233333333,""
"R","Peter Lake",2014,146,2014-05-26,-2,4,NA,NA,14.1,126.7444444,-0.233333333,""
"R","Peter Lake",2014,146,2014-05-26,1,0.5,289,16,NA,NA,NA,""
"R","Peter Lake",2014,146,2014-05-26,7,12,NA,NA,620.3,6.044444444,49.16666667,""
"L","Paul Lake",2014,147,2014-05-27,-1,NA,NA,NA,13.1,0.144444444,0.166666667,""
"L","Paul Lake",2014,147,2014-05-27,-2,4,NA,NA,-2.9,0.944444444,4.166666667,""
"L","Paul Lake",2014,147,2014-05-27,1,0.5,207,9,NA,NA,NA,""
"L","Paul Lake",2014,147,2014-05-27,7,9,NA,NA,910.1,0.544444444,49.26666667,""
"R","Peter Lake",2014,147,2014-05-27,1,0.5,246,11,NA,NA,NA,""
"L","Paul Lake",2014,148,2014-05-28,1,0.5,198,9,NA,NA,NA,""
"R","Peter Lake",2014,148,2014-05-28,1,0.5,297,12,NA,NA,NA,""
"L","Paul Lake",2014,149,2014-05-29,1,0.5,273,9,NA,NA,NA,""
"R","Peter Lake",2014,149,2014-05-29,1,0.5,280,8,NA,NA,NA,""
"L","Paul Lake",2014,150,2014-05-30,1,0.5,225,10,NA,NA,NA,""
"R","Peter Lake",2014,150,2014-05-30,1,0.5,256,9,NA,NA,NA,""
"L","Paul Lake",2014,151,2014-05-31,1,0.5,253,25,NA,NA,NA,""
"R","Peter Lake",2014,151,2014-05-31,1,0.5,272,12,NA,NA,NA,""
"L","Paul Lake",2014,152,2014-06-01,1,0.5,229,6,NA,NA,NA,""
"R","Peter Lake",2014,152,2014-06-01,1,0.5,289,9,NA,NA,NA,""
"L","Paul Lake",2014,153,2014-06-02,1,0.5,191,5,NA,NA,NA,""
"R","Peter Lake",2014,153,2014-06-02,-1,NA,NA,NA,14.3,0.644444444,0.066666667,""
"R","Peter Lake",2014,153,2014-06-02,-2,4,NA,NA,7,0.744444444,0.466666667,""
"R","Peter Lake",2014,153,2014-06-02,1,0.5,325,10,NA,NA,NA,""
"R","Peter Lake",2014,153,2014-06-02,7,12,NA,NA,817.7,0.044444444,89.86666667,""
"L","Paul Lake",2014,154,2014-06-03,-1,NA,NA,NA,4.2,-0.755555556,-0.033333333,""
"L","Paul Lake",2014,154,2014-06-03,-2,4,NA,NA,8.6,-1.155555556,0.966666667,""
"L","Paul Lake",2014,154,2014-06-03,1,0.5,190,5,NA,NA,NA,""
"L","Paul Lake",2014,154,2014-06-03,7,9,NA,NA,519.6,0.444444444,6.466666667,""
"R","Peter Lake",2014,154,2014-06-03,1,0.5,294,12,NA,NA,NA,""
"L","Paul Lake",2014,155,2014-06-04,1,0.5,217,6,NA,NA,NA,""
"R","Peter Lake",2014,155,2014-06-04,1,0.5,293,9,NA,NA,NA,""
"L","Paul Lake",2014,156,2014-06-05,1,0.5,213,5,NA,NA,NA,""
"R","Peter Lake",2014,156,2014-06-05,1,0.5,284,11,NA,NA,NA,""
"L","Paul Lake",2014,157,2014-06-06,1,0.5,199,7,NA,NA,NA,""
"R","Peter Lake",2014,157,2014-06-06,1,0.5,296,14,NA,NA,NA,""
"L","Paul Lake",2014,158,2014-06-07,1,0.5,218,8,NA,NA,NA,""
"R","Peter Lake",2014,158,2014-06-07,1,0.5,332,20,NA,NA,NA,""
"L","Paul Lake",2014,159,2014-06-08,1,0.5,250,8,NA,NA,NA,""
"R","Peter Lake",2014,159,2014-06-08,1,0.5,310,21,NA,NA,NA,""
"L","Paul Lake",2014,160,2014-06-09,1,0.5,211,13,NA,NA,NA,""
"R","Peter Lake",2014,160,2014-06-09,-1,NA,NA,NA,17.6,1.444444444,0.266666667,""
"R","Peter Lake",2014,160,2014-06-09,-2,4,NA,NA,2.7,1.244444444,0.066666667,""
"R","Peter Lake",2014,160,2014-06-09,1,0.5,301,19,NA,NA,NA,""
"R","Peter Lake",2014,160,2014-06-09,7,12,NA,NA,715.7,1.244444444,46.16666667,""
"L","Paul Lake",2014,161,2014-06-10,-1,NA,NA,NA,17.2,0.544444444,-0.133333333,""
"L","Paul Lake",2014,161,2014-06-10,-2,4,NA,NA,1.7,0.444444444,0.166666667,""
"L","Paul Lake",2014,161,2014-06-10,1,0.5,198,7,NA,NA,NA,""
"L","Paul Lake",2014,161,2014-06-10,7,9,NA,NA,482.4,5.744444444,0.266666667,""
"R","Peter Lake",2014,161,2014-06-10,1,0.5,308,16,NA,NA,NA,""
"L","Paul Lake",2014,162,2014-06-11,1,0.5,219,7,NA,NA,NA,""
"R","Peter Lake",2014,162,2014-06-11,1,0.5,400,25,NA,NA,NA,""
"L","Paul Lake",2014,163,2014-06-12,1,0.5,283,11,NA,NA,NA,""
"R","Peter Lake",2014,163,2014-06-12,1,0.5,305,20,NA,NA,NA,""
"L","Paul Lake",2014,164,2014-06-13,1,0.5,258,12,NA,NA,NA,""
"R","Peter Lake",2014,164,2014-06-13,1,0.5,329,19,NA,NA,NA,""
"L","Paul Lake",2014,165,2014-06-14,1,0.5,259,11,NA,NA,NA,""
"R","Peter Lake",2014,165,2014-06-14,1,0.5,305,20,NA,NA,NA,""
"L","Paul Lake",2014,166,2014-06-15,1,0.5,252,9,NA,NA,NA,""
"R","Peter Lake",2014,166,2014-06-15,1,0.5,312,18,NA,NA,NA,""
"L","Paul Lake",2014,167,2014-06-16,1,0.5,299,14,NA,NA,NA,""
"R","Peter Lake",2014,167,2014-06-16,-1,NA,NA,NA,8.4,1.644444444,-0.133333333,""
"R","Peter Lake",2014,167,2014-06-16,-2,4,NA,NA,2.2,0.744444444,0.066666667,""
"R","Peter Lake",2014,167,2014-06-16,1,0.5,344,18,NA,NA,NA,""
"R","Peter Lake",2014,167,2014-06-16,7,12,NA,NA,806.3,2.544444444,65.56666667,""
"L","Paul Lake",2014,168,2014-06-17,-1,NA,NA,NA,4.4,-0.855555556,-0.133333333,""
"L","Paul Lake",2014,168,2014-06-17,-2,4,NA,NA,3.8,-1.855555556,-0.133333333,""
"L","Paul Lake",2014,168,2014-06-17,1,0.5,223,11,NA,NA,NA,""
"L","Paul Lake",2014,168,2014-06-17,7,9,NA,NA,703.4,2.844444444,5.766666667,""
"R","Peter Lake",2014,168,2014-06-17,1,0.5,316,19,NA,NA,NA,""
"L","Paul Lake",2014,169,2014-06-18,1,0.5,232,8,NA,NA,NA,""
"R","Peter Lake",2014,169,2014-06-18,1,0.5,366,23,NA,NA,NA,""
"L","Paul Lake",2014,170,2014-06-19,1,0.5,311,20,NA,NA,NA,""
"R","Peter Lake",2014,170,2014-06-19,1,0.5,385,28,NA,NA,NA,""
"L","Paul Lake",2014,171,2014-06-20,1,0.5,194,12,NA,NA,NA,""
"R","Peter Lake",2014,171,2014-06-20,1,0.5,333,22,NA,NA,NA,""
"L","Paul Lake",2014,172,2014-06-21,1,0.5,243,12,NA,NA,NA,""
"R","Peter Lake",2014,172,2014-06-21,1,0.5,320,23,NA,NA,NA,""
"L","Paul Lake",2014,173,2014-06-22,1,0.5,196,10,NA,NA,NA,""
"R","Peter Lake",2014,173,2014-06-22,1,0.5,308,23,NA,NA,NA,""
"L","Paul Lake",2014,174,2014-06-23,1,0.5,268,19,NA,NA,NA,""
"R","Peter Lake",2014,174,2014-06-23,1,0.5,360,23,NA,NA,NA,""
"L","Paul Lake",2014,175,2014-06-24,-1,NA,NA,NA,7.6,-0.255555556,-0.233333333,""
"L","Paul Lake",2014,175,2014-06-24,-2,4,NA,NA,4.9,-0.555555556,-0.133333333,""
"L","Paul Lake",2014,175,2014-06-24,1,0.5,227,27,NA,NA,NA,""
"L","Paul Lake",2014,175,2014-06-24,7,9,NA,NA,446.3,2.944444444,10.26666667,""
"R","Peter Lake",2014,175,2014-06-24,-1,NA,NA,NA,-1.9,6.444444444,-0.133333333,""
"R","Peter Lake",2014,175,2014-06-24,-2,4,NA,NA,-11.3,0.744444444,-0.033333333,""
"R","Peter Lake",2014,175,2014-06-24,1,0.5,326,26,NA,NA,NA,""
"R","Peter Lake",2014,175,2014-06-24,7,12,NA,NA,725.8,0.644444444,45.76666667,""
"L","Paul Lake",2014,176,2014-06-25,1,0.5,237,11,NA,NA,NA,""
"R","Peter Lake",2014,176,2014-06-25,1,0.5,345,22,NA,NA,NA,""
"L","Paul Lake",2014,177,2014-06-26,1,0.5,215,13,NA,NA,NA,""
"R","Peter Lake",2014,177,2014-06-26,1,0.5,337,25,NA,NA,NA,""
"L","Paul Lake",2014,178,2014-06-27,1,0.5,230,6,NA,NA,NA,""
"R","Peter Lake",2014,178,2014-06-27,1,0.5,318,15,NA,NA,NA,""
"L","Paul Lake",2014,179,2014-06-28,1,0.5,208,8,NA,NA,NA,""
"R","Peter Lake",2014,179,2014-06-28,1,0.5,344,15,NA,NA,NA,""
"L","Paul Lake",2014,180,2014-06-29,1,0.5,297,9,NA,NA,NA,""
"R","Peter Lake",2014,180,2014-06-29,1,0.5,360,16,NA,NA,NA,""
"L","Paul Lake",2014,181,2014-06-30,1,0.5,215,7,NA,NA,NA,""
"R","Peter Lake",2014,181,2014-06-30,-1,NA,NA,NA,3.2,9.844444444,0.366666667,""
"R","Peter Lake",2014,181,2014-06-30,-2,4,NA,NA,-1.5,0.344444444,0.966666667,""
"R","Peter Lake",2014,181,2014-06-30,1,0.5,308,13,NA,NA,NA,""
"R","Peter Lake",2014,181,2014-06-30,7,12,NA,NA,924.2,41.84444444,71.06666667,""
"L","Paul Lake",2014,182,2014-07-01,-1,NA,NA,NA,7.2,-0.355555556,1.466666667,""
"L","Paul Lake",2014,182,2014-07-01,-2,4,NA,NA,31.8,-0.755555556,1.066666667,""
"L","Paul Lake",2014,182,2014-07-01,1,0.5,230,7,NA,NA,NA,""
"L","Paul Lake",2014,182,2014-07-01,7,9,NA,NA,841.2,3.244444444,14.16666667,""
"R","Peter Lake",2014,182,2014-07-01,1,0.5,355,20,NA,NA,NA,""
"L","Paul Lake",2014,183,2014-07-02,1,0.5,222,9,NA,NA,NA,""
"R","Peter Lake",2014,183,2014-07-02,1,0.5,304,14,NA,NA,NA,""
"L","Paul Lake",2014,184,2014-07-03,1,0.5,242,7,NA,NA,NA,""
"R","Peter Lake",2014,184,2014-07-03,1,0.5,331,16,NA,NA,NA,""
"L","Paul Lake",2014,185,2014-07-04,1,0.5,233,6,NA,NA,NA,""
"R","Peter Lake",2014,185,2014-07-04,1,0.5,322,13,NA,NA,NA,""
"L","Paul Lake",2014,186,2014-07-05,1,0.5,250,7,NA,NA,NA,""
"R","Peter Lake",2014,186,2014-07-05,1,0.5,303,14,NA,NA,NA,""
"L","Paul Lake",2014,187,2014-07-06,1,0.5,272,7,NA,NA,NA,""
"R","Peter Lake",2014,187,2014-07-06,1,0.5,342,17,NA,NA,NA,""
"L","Paul Lake",2014,188,2014-07-07,1,0.5,214,12,NA,NA,NA,""
"R","Peter Lake",2014,188,2014-07-07,-1,NA,NA,NA,11.8,28.54444444,-0.033333333,""
"R","Peter Lake",2014,188,2014-07-07,-2,4,NA,NA,3.4,-0.555555556,1.366666667,""
"R","Peter Lake",2014,188,2014-07-07,1,0.5,386,14,NA,NA,NA,""
"R","Peter Lake",2014,188,2014-07-07,7,12,NA,NA,685.7,17.84444444,47.06666667,""
"L","Paul Lake",2014,189,2014-07-08,-1,NA,NA,NA,7.2,2.144444444,1.366666667,""
"L","Paul Lake",2014,189,2014-07-08,-2,4,NA,NA,0.1,-0.555555556,0.866666667,""
"L","Paul Lake",2014,189,2014-07-08,1,0.5,259,9,NA,NA,NA,""
"L","Paul Lake",2014,189,2014-07-08,7,9,NA,NA,528.8,1.544444444,2.666666667,""
"R","Peter Lake",2014,189,2014-07-08,1,0.5,343,15,NA,NA,NA,""
"L","Paul Lake",2014,190,2014-07-09,1,0.5,226,8,NA,NA,NA,""
"R","Peter Lake",2014,190,2014-07-09,1,0.5,354,16,NA,NA,NA,""
"L","Paul Lake",2014,191,2014-07-10,1,0.5,228,8,NA,NA,NA,""
"R","Peter Lake",2014,191,2014-07-10,1,0.5,376,21,NA,NA,NA,""
"L","Paul Lake",2014,192,2014-07-11,1,0.5,209,7,NA,NA,NA,""
"R","Peter Lake",2014,192,2014-07-11,1,0.5,407,16,NA,NA,NA,""
"L","Paul Lake",2014,193,2014-07-12,1,0.5,223,9,NA,NA,NA,""
"R","Peter Lake",2014,193,2014-07-12,1,0.5,333,15,NA,NA,NA,""
"L","Paul Lake",2014,194,2014-07-13,1,0.5,198,1,NA,NA,NA,""
"R","Peter Lake",2014,194,2014-07-13,1,0.5,350,13,NA,NA,NA,""
"L","Paul Lake",2014,195,2014-07-14,1,0.5,217,8,NA,NA,NA,""
"R","Peter Lake",2014,195,2014-07-14,-1,NA,NA,NA,14.1,46.14444444,39.66666667,""
"R","Peter Lake",2014,195,2014-07-14,-2,4,NA,NA,-7.6,0.144444444,0.566666667,""
"R","Peter Lake",2014,195,2014-07-14,1,0.5,388,16,NA,NA,NA,""
"R","Peter Lake",2014,195,2014-07-14,7,12,NA,NA,1054.5,3.944444444,108.9666667,""
"L","Paul Lake",2014,196,2014-07-15,-1,NA,NA,NA,-2,0.344444444,0.066666667,""
"L","Paul Lake",2014,196,2014-07-15,-2,4,NA,NA,-18.7,-1.255555556,-0.133333333,""
"L","Paul Lake",2014,196,2014-07-15,1,0.5,231,10,NA,NA,NA,""
"L","Paul Lake",2014,196,2014-07-15,7,9,NA,NA,867.3,5.044444444,4.466666667,""
"R","Peter Lake",2014,196,2014-07-15,1,0.5,400,15,NA,NA,NA,""
"L","Paul Lake",2014,197,2014-07-16,1,0.5,268,11,NA,NA,NA,""
"R","Peter Lake",2014,197,2014-07-16,1,0.5,353,13,NA,NA,NA,""
"L","Paul Lake",2014,198,2014-07-17,1,0.5,217,2,NA,NA,NA,""
"R","Peter Lake",2014,198,2014-07-17,1,0.5,412,14,NA,NA,NA,""
"L","Paul Lake",2014,199,2014-07-18,1,0.5,229,2,NA,NA,NA,""
"R","Peter Lake",2014,199,2014-07-18,1,0.5,409,23,NA,NA,NA,""
"L","Paul Lake",2014,200,2014-07-19,1,0.5,214,9,NA,NA,NA,""
"R","Peter Lake",2014,200,2014-07-19,1,0.5,347,16,NA,NA,NA,""
"L","Paul Lake",2014,201,2014-07-20,1,0.5,212,8,NA,NA,NA,""
"R","Peter Lake",2014,201,2014-07-20,1,0.5,405,17,NA,NA,NA,""
"L","Paul Lake",2014,202,2014-07-21,1,0.5,237,9,NA,NA,NA,""
"R","Peter Lake",2014,202,2014-07-21,-1,NA,NA,NA,17.3,50.84444444,-0.033333333,""
"R","Peter Lake",2014,202,2014-07-21,-2,4,NA,NA,-0.1,0.044444444,2.666666667,""
"R","Peter Lake",2014,202,2014-07-21,1,0.5,403,18,NA,NA,NA,""
"R","Peter Lake",2014,202,2014-07-21,7,12,NA,NA,1297,6.444444444,161.7666667,""
"L","Paul Lake",2014,203,2014-07-22,-1,NA,NA,NA,0.2,3.744444444,0.666666667,""
"L","Paul Lake",2014,203,2014-07-22,-2,4,NA,NA,-7.7,0.344444444,0.166666667,""
"L","Paul Lake",2014,203,2014-07-22,1,0.5,230,10,NA,NA,NA,""
"L","Paul Lake",2014,203,2014-07-22,7,9,NA,NA,1065.1,7.144444444,18.56666667,""
"R","Peter Lake",2014,203,2014-07-22,1,0.5,418,19,NA,NA,NA,""
"L","Paul Lake",2014,204,2014-07-23,1,0.5,212,10,NA,NA,NA,""
"R","Peter Lake",2014,204,2014-07-23,1,0.5,363,16,NA,NA,NA,""
"L","Paul Lake",2014,205,2014-07-24,1,0.5,225,9,NA,NA,NA,""
"R","Peter Lake",2014,205,2014-07-24,1,0.5,406,18,NA,NA,NA,""
"L","Paul Lake",2014,206,2014-07-25,1,0.5,255,13,NA,NA,NA,""
"R","Peter Lake",2014,206,2014-07-25,1,0.5,427,20,NA,NA,NA,""
"L","Paul Lake",2014,207,2014-07-26,1,0.5,220,12,NA,NA,NA,""
"R","Peter Lake",2014,207,2014-07-26,1,0.5,360,21,NA,NA,NA,""
"L","Paul Lake",2014,208,2014-07-27,1,0.5,231,12,NA,NA,NA,""
"R","Peter Lake",2014,208,2014-07-27,1,0.5,438,26,NA,NA,NA,""
"L","Paul Lake",2014,209,2014-07-28,1,0.5,240,10,NA,NA,NA,""
"R","Peter Lake",2014,209,2014-07-28,-1,NA,NA,NA,22.9,71.14444444,0.566666667,""
"R","Peter Lake",2014,209,2014-07-28,-2,4,NA,NA,3.4,0.244444444,2.566666667,""
"R","Peter Lake",2014,209,2014-07-28,1,0.5,416,31,NA,NA,NA,""
"R","Peter Lake",2014,209,2014-07-28,7,12,NA,NA,924.7,5.744444444,97.06666667,""
"L","Paul Lake",2014,210,2014-07-29,-1,NA,NA,NA,-1.3,-0.255555556,-0.233333333,""
"L","Paul Lake",2014,210,2014-07-29,-2,4,NA,NA,-6.6,-0.555555556,1.266666667,""
"L","Paul Lake",2014,210,2014-07-29,1,0.5,266,7,NA,NA,NA,""
"L","Paul Lake",2014,210,2014-07-29,7,9,NA,NA,675.2,2.444444444,-0.033333333,""
"R","Peter Lake",2014,210,2014-07-29,1,0.5,427,13,NA,NA,NA,""
"L","Paul Lake",2014,211,2014-07-30,1,0.5,221,2,NA,NA,NA,""
"R","Peter Lake",2014,211,2014-07-30,1,0.5,390,11,NA,NA,NA,""
"L","Paul Lake",2014,212,2014-07-31,1,0.5,227,5,NA,NA,NA,""
"R","Peter Lake",2014,212,2014-07-31,1,0.5,416,11,NA,NA,NA,""
"L","Paul Lake",2014,213,2014-08-01,1,0.5,214,9,NA,NA,NA,""
"R","Peter Lake",2014,213,2014-08-01,1,0.5,403,12,NA,NA,NA,""
"L","Paul Lake",2014,214,2014-08-02,1,0.5,242,2,NA,NA,NA,""
"R","Peter Lake",2014,214,2014-08-02,1,0.5,380,13,NA,NA,NA,""
"L","Paul Lake",2014,215,2014-08-03,1,0.5,192,3,NA,NA,NA,""
"R","Peter Lake",2014,215,2014-08-03,1,0.5,414,12,NA,NA,NA,""
"L","Paul Lake",2014,216,2014-08-04,1,0.5,213,2,NA,NA,NA,""
"R","Peter Lake",2014,216,2014-08-04,-1,NA,NA,NA,28.6,56.14444444,0.066666667,""
"R","Peter Lake",2014,216,2014-08-04,-2,4,NA,NA,31.2,-0.455555556,1.066666667,""
"R","Peter Lake",2014,216,2014-08-04,1,0.5,469,18,NA,NA,NA,""
"R","Peter Lake",2014,216,2014-08-04,7,12,NA,NA,663,3.244444444,97.46666667,""
"L","Paul Lake",2014,217,2014-08-05,-1,NA,NA,NA,-1.6,-0.855555556,-0.233333333,""
"L","Paul Lake",2014,217,2014-08-05,-2,4,NA,NA,-10.3,-0.855555556,-0.033333333,""
"L","Paul Lake",2014,217,2014-08-05,1,0.5,228,2,NA,NA,NA,""
"L","Paul Lake",2014,217,2014-08-05,7,9,NA,NA,927.8,2.344444444,1.566666667,""
"R","Peter Lake",2014,217,2014-08-05,1,0.5,424,12,NA,NA,NA,""
"L","Paul Lake",2014,218,2014-08-06,1,0.5,237,2,NA,NA,NA,""
"R","Peter Lake",2014,218,2014-08-06,1,0.5,445,15,NA,NA,NA,""
"L","Paul Lake",2014,219,2014-08-07,1,0.5,221,2,NA,NA,NA,""
"R","Peter Lake",2014,219,2014-08-07,1,0.5,442,15,NA,NA,NA,""
"L","Paul Lake",2014,220,2014-08-08,1,0.5,295,2,NA,NA,NA,""
"R","Peter Lake",2014,220,2014-08-08,1,0.5,462,14,NA,NA,NA,""
"L","Paul Lake",2014,221,2014-08-09,1,0.5,243,2,NA,NA,NA,""
